"SID","CID","Alts","Use","Lat","Long"
10,659,14,0,41.380235349095,-77.8110139515894
10,659,15,0,41.3801559164674,-77.8096324312186
10,659,16,0,41.3809933405662,-77.8082814551006
10,659,17,0,41.3817644033334,-77.8092380639699
10,659,18,0,41.3815013620796,-77.8082120922461
10,659,19,0,41.3815859769139,-77.8094436744058
10,659,20,1,41.38103136,-77.80957388
10,660,1,0,41.3808505767963,-77.8104442137419
10,660,2,0,41.3796486412816,-77.8097697608738
10,660,3,0,41.381596413865,-77.8087944324169
10,660,4,0,41.3828474355873,-77.807918099498
10,660,5,0,41.3810131527354,-77.8085131933052
10,660,6,0,41.3804394498354,-77.81078129245
10,660,7,0,41.3795278806307,-77.8093154453086
10,660,8,0,41.3823004424048,-77.8091519937492
10,660,9,0,41.3820928020096,-77.8075450262602
10,660,10,0,41.3820123030455,-77.8088106599566
10,660,11,0,41.3816338299391,-77.8070033101084
10,660,12,0,41.3796030023727,-77.8096350488357
10,660,13,0,41.382137519301,-77.8086540212101
10,660,14,0,41.3801590283606,-77.808248016553
10,660,15,0,41.3815487460382,-77.8084105738098
10,660,16,0,41.3815831896297,-77.8092705809973
10,660,17,0,41.3807060551675,-77.8068590654137
10,660,18,0,41.3800994696469,-77.807477066497
10,660,19,0,41.3810725935856,-77.80815992754
10,660,20,1,41.38121932,-77.80871009
10,661,1,0,41.3788852356875,-77.8102476064788
10,661,2,0,41.3787533410859,-77.8113730571313
10,661,3,0,41.3795715438357,-77.8118866913556
10,661,4,0,41.3786175854835,-77.8082307806643
10,661,5,0,41.3793629897762,-77.8089184759678
10,661,6,0,41.380528675561,-77.8079198743482
10,661,7,0,41.3805180750476,-77.8087906974139
10,661,8,0,41.3800999512412,-77.8107804141931
10,661,9,0,41.3802511616707,-77.8111652337403
10,661,10,0,41.3778135303678,-77.8100631091411
10,661,11,0,41.379355143563,-77.8078280615189
10,661,12,0,41.3777835532148,-77.8097673888619
10,661,13,0,41.3779588192672,-77.8084771852139
10,661,14,0,41.3798938753742,-77.8075183132682
10,661,15,0,41.3791548395002,-77.8104889693846
10,661,16,0,41.3779875648741,-77.8101088827144
10,661,17,0,41.378737971276,-77.8087727855524
10,661,18,0,41.3790480884576,-77.8094808348598
10,661,19,0,41.3801270486526,-77.8076287403326
10,661,20,1,41.37942399,-77.80959116
10,662,1,0,41.3808168357534,-77.8087788650051
10,662,2,0,41.3778296187504,-77.8101362791192
10,662,3,0,41.3794242695883,-77.8097726994015
10,662,4,0,41.378474226707,-77.810793259438
10,662,5,0,41.3784963454546,-77.8074995215266
10,662,6,0,41.3792570320562,-77.8111849809851
10,662,7,0,41.3806160714367,-77.8086937101011
10,662,8,0,41.3793052882809,-77.8079223714325
10,662,9,0,41.3810092458338,-77.8092275156312
10,662,10,0,41.3779293539672,-77.8107481458096
10,662,11,0,41.3794637468427,-77.8115042960113
10,662,12,0,41.3804017658899,-77.8100054892143
10,662,13,0,41.3778896103312,-77.809922535301
10,662,14,0,41.3779600074635,-77.8101438984556
10,662,15,0,41.378314735486,-77.8084538866822
10,662,16,0,41.3799661707274,-77.811684112142
10,662,17,0,41.3790836753922,-77.8107528201551
10,662,18,0,41.3790073244664,-77.8074685880654
10,662,19,0,41.3807230279767,-77.8087535636171
10,662,20,1,41.37936566,-77.80954797
10,663,1,0,41.3805379680282,-77.8115232925879
10,663,2,0,41.3791910979916,-77.8120099396731
10,663,3,0,41.3791735127007,-77.8105584881365
10,663,4,0,41.3789549859511,-77.8088692305856
10,663,5,0,41.3783740730947,-77.8094730359103
10,663,6,0,41.3790965402182,-77.8113249255489
10,663,7,0,41.3789136525383,-77.8102486245189
10,663,8,0,41.3792968816696,-77.8119262908506
10,663,9,0,41.3803372227167,-77.810221167546
10,663,10,0,41.3783947246274,-77.8110921081313
10,663,11,0,41.380194954713,-77.811248756554
10,663,12,0,41.3800204751731,-77.8118881241523
10,663,13,0,41.3793120700221,-77.8087471095453
10,663,14,0,41.3790671083718,-77.8112933403793
10,663,15,0,41.3809644421181,-77.810530781047
10,663,16,0,41.3804885921107,-77.8117594097148
10,663,17,0,41.380517202197,-77.8090350085234
10,663,18,0,41.3803740029216,-77.8089975721738
10,663,19,0,41.3784318473839,-77.8090934971229
10,663,20,1,41.37968325,-77.80989348
10,664,1,0,41.3824843300178,-77.8099398140978
10,664,2,0,41.3801555730834,-77.8100682083058
10,664,3,0,41.3819902055359,-77.8095872995944
10,664,4,0,41.380641033804,-77.8094564196525
10,664,5,0,41.3795284573616,-77.8116676111814
10,664,6,0,41.3810233573854,-77.8123348852313
10,664,7,0,41.3808735056439,-77.8123954115825
10,664,8,0,41.3813342694386,-77.8091417443104
10,664,9,0,41.3815944720312,-77.8114836205874
10,664,10,0,41.3801126418909,-77.8116244684026
10,664,11,0,41.3821139288651,-77.8098755080597
10,664,12,0,41.3819089912303,-77.8116080403022
10,664,13,0,41.3794646388093,-77.8113413906487
10,664,14,0,41.380562636081,-77.8088479875885
10,664,15,0,41.3801404931047,-77.8103493111509
10,664,16,0,41.379275066693,-77.8109817549729
10,664,17,0,41.3819796255756,-77.8116880169002
10,664,18,0,41.3803135299493,-77.8084709886285
10,664,19,0,41.3809479034338,-77.8118156200865
10,664,20,1,41.38082396,-77.81031242
10,665,1,0,41.3805600270172,-77.8085515381803
10,665,2,0,41.3799802774471,-77.8073869140732
10,665,3,0,41.3813965612503,-77.8076193078413
10,665,4,0,41.38036767944,-77.8072552540386
10,665,5,0,41.3817489732669,-77.8109166426089
10,665,6,0,41.3793452182728,-77.811263189665
10,665,7,0,41.3810103561642,-77.8074409385566
10,665,8,0,41.3817546240527,-77.8110662698829
10,665,9,0,41.3790650108827,-77.809019492644
10,665,10,0,41.3802403049978,-77.8096919210475
10,665,11,0,41.3788168079872,-77.8101705694141
10,665,12,0,41.3808009356959,-77.8107725357193
10,665,13,0,41.38082932482,-77.8091387854245
10,665,14,0,41.3813167058421,-77.8088177026916
10,665,15,0,41.3809772502176,-77.8107971014887
10,665,16,0,41.380488091696,-77.8075522475094
10,665,17,0,41.3797883575914,-77.8105622920564
10,665,18,0,41.3802400356545,-77.8096504923026
10,665,19,0,41.3793764484375,-77.807780411901
10,665,20,1,41.38047073,-77.80953069
10,666,1,0,41.3811527315591,-77.81124460217
10,666,2,0,41.3793360734791,-77.8088582639227
10,666,3,0,41.3795932879119,-77.8095007255861
10,666,4,0,41.3796121925343,-77.8075321992707
10,666,5,0,41.3796868052428,-77.8098910217377
10,666,6,0,41.3791372403769,-77.8097434964117
10,666,7,0,41.3795194003846,-77.8088031684069
10,666,8,0,41.3797717443028,-77.8089835593993
10,666,9,0,41.3791002839903,-77.8089607185422
10,666,10,0,41.3811427435818,-77.8088865205176
10,666,11,0,41.3795818767665,-77.8093772604643
10,666,12,0,41.381230414653,-77.8112668008119
10,666,13,0,41.3814450198281,-77.8098698178126
10,666,14,0,41.3784116574601,-77.8096324047224
10,666,15,0,41.3806924707617,-77.8113552446409
10,666,16,0,41.3809799365199,-77.81139713291
10,666,17,0,41.3799864105555,-77.8095753971554
10,666,18,0,41.3789650048327,-77.8080006155253
10,666,19,0,41.3792333630535,-77.810356685116
10,666,20,1,41.37977723,-77.80988484
10,667,1,0,41.3811493517045,-77.8085217751098
10,667,2,0,41.3797072275129,-77.8095762101498
10,667,3,0,41.381196929791,-77.8084525350724
10,667,4,0,41.3794543610471,-77.8098707999301
10,667,5,0,41.379314996542,-77.8095310947537
10,667,6,0,41.3781153949109,-77.8092343088439
10,667,7,0,41.3798492769836,-77.8091427978334
10,667,8,0,41.3812078490902,-77.8092521333264
10,667,9,0,41.3798938130048,-77.8094967887333
10,667,10,0,41.3807442583682,-77.8091867946557
10,667,11,0,41.3805904310002,-77.8110912165135
10,667,12,0,41.3798478952657,-77.8084085941837
10,667,13,0,41.3808829463906,-77.8080602677297
10,667,14,0,41.3782328833129,-77.8094242354567
10,667,15,0,41.3801062788591,-77.809775128117
10,667,16,0,41.3808809110413,-77.8113529366509
10,667,17,0,41.3780907429699,-77.810155827977
10,667,18,0,41.3789655879743,-77.8113309537299
10,667,19,0,41.3787748259511,-77.8108073168175
10,667,20,1,41.3797513,-77.80978119
10,668,1,0,41.3809853679425,-77.8112462802415
10,668,2,0,41.3825050857471,-77.8089936469362
10,668,3,0,41.3805129027061,-77.8099691541193
10,668,4,0,41.3814108549195,-77.811142905512
10,668,5,0,41.38199912325,-77.8110896888326
10,668,6,0,41.3817905596643,-77.8084586772623
10,668,7,0,41.3797678474701,-77.8093949497905
10,668,8,0,41.3802861447969,-77.807661143581
10,668,9,0,41.3826483537923,-77.8098925728277
10,668,10,0,41.381119544369,-77.8090107689078
10,668,11,0,41.3797895690843,-77.80911341259
10,668,12,0,41.3796741388115,-77.8093537424985
10,668,13,0,41.3815892581834,-77.8099434437948
10,668,14,0,41.3819033453524,-77.8090255186935
10,668,15,0,41.3816124499433,-77.8081280905099
10,668,16,0,41.38024460789,-77.8107804185768
10,668,17,0,41.3797438486536,-77.8107614599662
10,668,18,0,41.3798231063846,-77.8085829464553
10,668,19,0,41.3817626019257,-77.8098471060428
10,668,20,1,41.38127326,-77.80963178
10,669,1,0,41.3793817004964,-77.8101711524859
10,669,2,0,41.3825061704423,-77.8092339899409
10,669,3,0,41.3795348351301,-77.8086794392977
10,669,4,0,41.3801627414385,-77.8096565233936
10,669,5,0,41.3797630571214,-77.8083807543598
10,669,6,0,41.3810079515405,-77.8096851751109
10,669,7,0,41.3803139944634,-77.8086170023896
10,669,8,0,41.3799291266118,-77.8107461753935
10,669,9,0,41.3805535546064,-77.8109293355963
10,669,10,0,41.3807870252875,-77.8070175242147
10,669,11,0,41.3809436019203,-77.8100441237485
10,669,12,0,41.3805802216637,-77.810221430343
10,669,13,0,41.380590790788,-77.8081217621709
10,669,14,0,41.380778847184,-77.807824666056
10,669,15,0,41.381723376882,-77.8103028786702
10,669,16,0,41.3817839879545,-77.8107341964006
10,669,17,0,41.3799760074202,-77.8105540342281
10,669,18,0,41.3814408710514,-77.809603528221
10,669,19,0,41.3808165533112,-77.8078730045345
10,669,20,1,41.38080776,-77.80894332
10,670,1,0,41.3807745771348,-77.8073580549156
10,670,2,0,41.3799193084135,-77.8108778332092
10,670,3,0,41.3801050564989,-77.8092020471573
10,670,4,0,41.3803893108881,-77.8085051644253
10,670,5,0,41.3806166140453,-77.8104465995453
10,670,6,0,41.3798644215375,-77.8075655972654
10,670,7,0,41.3815612123925,-77.8073613723562
10,670,8,0,41.3795784757193,-77.8091333617683
10,670,9,0,41.381767757477,-77.8105117209997
10,670,10,0,41.3811060776123,-77.8104984638086
10,670,11,0,41.3792274890825,-77.809712357546
10,670,12,0,41.3800354128145,-77.8075008087795
10,670,13,0,41.3817169383711,-77.8083096504728
10,670,14,0,41.3807161924342,-77.8099134291731
10,670,15,0,41.3818364858932,-77.8086957809604
10,670,16,0,41.3812107725361,-77.8092735827243
10,670,17,0,41.3808440256782,-77.8068723370838
10,670,18,0,41.3804504633729,-77.8105041378113
10,670,19,0,41.3805989994074,-77.8069462915276
10,670,20,1,41.38080776,-77.80879647
10,671,1,0,41.3821405270071,-77.8092692743004
10,671,2,0,41.3802950042972,-77.8084403388249
10,671,3,0,41.379512531823,-77.8109096508755
10,671,4,0,41.3804864676552,-77.8074301024895
10,671,5,0,41.3798847093738,-77.8109008289114
10,671,6,0,41.3811754091685,-77.8072516200043
10,671,7,0,41.3811334045308,-77.8096931383029
10,671,8,0,41.3803479497434,-77.8108360074292
10,671,9,0,41.380827827494,-77.8072727724227
10,671,10,0,41.3822880898511,-77.8104650427275
10,671,11,0,41.3820747431848,-77.8112100539082
10,671,12,0,41.3807584824207,-77.8118808523475
10,671,13,0,41.3812143511592,-77.8114573382945
10,671,14,0,41.3810020730459,-77.8084632777363
10,671,15,0,41.3803927693828,-77.8110504027431
10,671,16,0,41.3801431008627,-77.8107244999233
10,671,17,0,41.3801755448293,-77.8113001614631
10,671,18,0,41.3800592989455,-77.808848711057
10,671,19,0,41.3799078443263,-77.8111261327108
10,671,20,1,41.38085799,-77.80951557
10,672,1,0,41.3810949574711,-77.8076493051187
10,672,2,0,41.3814764300183,-77.807557654198
10,672,3,0,41.3798749917273,-77.8078055347297
10,672,4,0,41.3817913113706,-77.8079827141526
10,672,5,0,41.3797625735684,-77.8101321239307
10,672,6,0,41.3813414303993,-77.8077765026632
10,672,7,0,41.3812849502741,-77.8111735170934
10,672,8,0,41.3796520647807,-77.808291993838
10,672,9,0,41.3803928047101,-77.8097745616779
10,672,10,0,41.3814473058415,-77.8070211353922
10,672,11,0,41.3817137146433,-77.81016353003
10,672,12,0,41.3816740068423,-77.8080365283667
10,672,13,0,41.3810961202987,-77.8107541109654
10,672,14,0,41.3827180155878,-77.8096357615435
10,672,15,0,41.381908158286,-77.8110016232819
10,672,16,0,41.3828438523712,-77.8089209350294
10,672,17,0,41.3819125882853,-77.8101438084975
10,672,18,0,41.3812068281436,-77.8072113342474
10,672,19,0,41.3827562779077,-77.8086506072771
10,672,20,1,41.38108483,-77.80915278
10,673,1,0,41.3804607750832,-77.8073200186455
10,673,2,0,41.381921800778,-77.8079123253298
10,673,3,0,41.380460521059,-77.811216862448
10,673,4,0,41.3806937082579,-77.8073458354747
10,673,5,0,41.3798872950307,-77.8093979334455
10,673,6,0,41.3817496860069,-77.8075455208126
10,673,7,0,41.3812913525347,-77.8083082016373
10,673,8,0,41.3818488471081,-77.8082799158634
10,673,9,0,41.3803751351926,-77.8089469487061
10,673,10,0,41.3824483956205,-77.8093293673039
10,673,11,0,41.3809618168997,-77.8107332066746
10,673,12,0,41.3807162030654,-77.8113058735389
10,673,13,0,41.3804326651221,-77.8099022006879
10,673,14,0,41.3811157348281,-77.8115625412041
10,673,15,0,41.3804733866089,-77.8103077381066
10,673,16,0,41.3820498066193,-77.8101879216902
10,673,17,0,41.379798009538,-77.8092757750269
10,673,18,0,41.3807849126626,-77.8112135083646
10,673,19,0,41.3804853955817,-77.8089126565869
10,673,20,1,41.38093576,-77.80946375
10,674,1,0,41.3800444550723,-77.8121028521539
10,674,2,0,41.3797979324777,-77.8080494503974
10,674,3,0,41.3804977296573,-77.8103221513712
10,674,4,0,41.3809460409191,-77.8082118389984
10,674,5,0,41.3806379842642,-77.8080180381327
10,674,6,0,41.3814371835346,-77.809521698366
10,674,7,0,41.3815992085567,-77.8099075803508
10,674,8,0,41.3800214342665,-77.8096327981243
10,674,9,0,41.3808834102541,-77.8115251728081
10,674,10,0,41.3807153133365,-77.8111932324503
10,674,11,0,41.3800900864549,-77.8085677851224
10,674,12,0,41.3787538239628,-77.8112167683429
10,674,13,0,41.3788480263592,-77.811706722534
10,674,14,0,41.3812848654229,-77.8089713149658
10,674,15,0,41.3814270562401,-77.8092021156743
10,674,16,0,41.380377203303,-77.808326465259
10,674,17,0,41.3792755423661,-77.809021039587
10,674,18,0,41.3806413332016,-77.8117515909832
10,674,19,0,41.3811250985803,-77.8086416402872
10,674,20,1,41.38004134,-77.81010295
10,675,1,0,41.3827179636264,-77.8098638073009
10,675,2,0,41.3820822903298,-77.8112989660858
10,675,3,0,41.3810488230868,-77.808639544497
10,675,4,0,41.3814743800573,-77.8107256190101
10,675,5,0,41.3814899899049,-77.8094397406847
10,675,6,0,41.3806751109891,-77.8119883028242
10,675,7,0,41.3804044660851,-77.8087357566899
10,675,8,0,41.3810997394385,-77.8102496779224
10,675,9,0,41.3802781084831,-77.8103924380744
10,675,10,0,41.3804266700193,-77.8121005705905
10,675,11,0,41.3806525802685,-77.8077742220056
10,675,12,0,41.3819696307555,-77.8104987265663
10,675,13,0,41.3824199319154,-77.8114057743699
10,675,14,0,41.379510418757,-77.8096526436092
10,675,15,0,41.3801024490672,-77.8109827393343
10,675,16,0,41.3821597425478,-77.8082547693097
10,675,17,0,41.3817760976502,-77.8084116101359
10,675,18,0,41.381816934417,-77.8114052859121
10,675,19,0,41.3797532765414,-77.8088890010575
10,675,20,1,41.38113668,-77.80993883
10,676,1,0,41.3822052862384,-77.8109187218015
10,676,2,0,41.3823074461252,-77.8117247155774
10,676,3,0,41.3797692691,-77.8097416508137
10,676,4,0,41.3819717458946,-77.8123598992924
10,676,5,0,41.382455950699,-77.8107999332296
10,676,6,0,41.3818560293237,-77.8109754882607
10,676,7,0,41.3805505726179,-77.8117438473788
10,676,8,0,41.3823510738125,-77.8106590286019
10,676,9,0,41.3808011530807,-77.811678887613
10,676,10,0,41.3806032800191,-77.8080991390242
10,676,11,0,41.380752829498,-77.8100247086488
10,676,12,0,41.3803369397316,-77.809801763938
10,676,13,0,41.3826869050143,-77.8097020833674
10,676,14,0,41.3811042196693,-77.8118217319436
10,676,15,0,41.3814244985886,-77.8105618382956
10,676,16,0,41.3827171662394,-77.8107223054578
10,676,17,0,41.380502516654,-77.8094177111099
10,676,18,0,41.3821390716613,-77.811629594925
10,676,19,0,41.3818508956375,-77.8105013677622
10,676,20,1,41.38103946,-77.81035345
10,677,1,0,41.3812155207011,-77.8087255936494
10,677,2,0,41.3809005869131,-77.8084001497867
10,677,3,0,41.3821176370253,-77.8111438147103
10,677,4,0,41.3814665387848,-77.8093310519884
10,677,5,0,41.3815083302162,-77.8085537578886
10,677,6,0,41.3814549043442,-77.8088307603505
10,677,7,0,41.3805404469288,-77.8104344469442
10,677,8,0,41.3818013136635,-77.8084595515723
10,677,9,0,41.3820583241122,-77.8072154307719
10,677,10,0,41.3823312910852,-77.8095296648894
10,677,11,0,41.3817190684111,-77.8106714200903
10,677,12,0,41.3825334296573,-77.8074918447403
10,677,13,0,41.3811934028181,-77.8073887491509
10,677,14,0,41.3808330230048,-77.8078589275999
10,677,15,0,41.3802602181521,-77.8097728801806
10,677,16,0,41.3827612358841,-77.8087416887121
10,677,17,0,41.3803480014303,-77.8105649934078
10,677,18,0,41.3802271951293,-77.8080752727997
10,677,19,0,41.3814032266902,-77.8078668245949
10,677,20,1,41.38161629,-77.80940328
10,678,1,0,41.3793171656461,-77.8093077321214
10,678,2,0,41.3789540166484,-77.8112317824503
10,678,3,0,41.3808683091316,-77.8121248554427
10,678,4,0,41.379294352203,-77.8094822239243
10,678,5,0,41.3803640392334,-77.8084648486407
10,678,6,0,41.3808310700406,-77.8113159358992
10,678,7,0,41.3787584128162,-77.8117819814542
10,678,8,0,41.3789264453876,-77.8111778687944
10,678,9,0,41.3804069266121,-77.812102932621
10,678,10,0,41.3799036884557,-77.8086417021011
10,678,11,0,41.3788361700518,-77.8106232430177
10,678,12,0,41.379743802979,-77.8107466425301
10,678,13,0,41.3794682981011,-77.8093358481963
10,678,14,0,41.3801947277919,-77.8106970301018
10,678,15,0,41.3791264021994,-77.8113063268089
10,678,16,0,41.3794903415236,-77.8114675083523
10,678,17,0,41.3791268702616,-77.8099709401607
10,678,18,0,41.3816119173455,-77.8112595918584
10,678,19,0,41.3805843107583,-77.8093926985589
10,678,20,1,41.38020986,-77.81061258
10,679,1,0,41.3798464540665,-77.8109520825011
10,679,2,0,41.3802056371532,-77.8069304384416
10,679,3,0,41.3788012277669,-77.8088120179597
10,679,4,0,41.3788908755406,-77.8080348322646
10,679,5,0,41.3797903019988,-77.8090515900592
10,679,6,0,41.3803239856852,-77.8065182563234
10,679,7,0,41.3788594741397,-77.8090373889855
10,679,8,0,41.3810972593866,-77.8101796559252
10,679,9,0,41.3813651426418,-77.8104323582769
10,679,10,0,41.381297429558,-77.8094164800827
10,679,11,0,41.3789616875247,-77.8098490058855
10,679,12,0,41.381243567716,-77.8107309625953
10,679,13,0,41.3805406210227,-77.8069052633693
10,679,14,0,41.3807866649897,-77.807734849701
10,679,15,0,41.3797037024215,-77.8079233070893
10,679,16,0,41.3813562187173,-77.8088549739033
10,679,17,0,41.3797998093245,-77.8082340671913
10,679,18,0,41.3799218555865,-77.8105839144136
10,679,19,0,41.3803226702379,-77.8108769677401
10,679,20,1,41.38027467,-77.80889365
11,680,1,0,40.8434733437473,-78.1143068449212
11,680,2,0,40.8422470002224,-78.1152870402994
11,680,3,0,40.8424323461378,-78.1148470060087
11,680,4,0,40.8430056640017,-78.1132786796656
11,680,5,0,40.8426763795727,-78.1134455075791
11,680,6,0,40.8434246542711,-78.1154364356289
11,680,7,0,40.843701014485,-78.1148855837608
11,680,8,0,40.8451035739003,-78.1148099603237
11,680,9,0,40.843877096411,-78.1148647810372
11,680,10,0,40.8428775134435,-78.1156098693172
11,680,11,0,40.8448840317079,-78.1157730680407
11,680,12,0,40.8441703799699,-78.1130986017494
11,680,13,0,40.8423641736891,-78.1138678007425
11,680,14,0,40.8437184436112,-78.1150739886909
11,680,15,0,40.8430476373407,-78.1137574378411
11,680,16,0,40.8436824801035,-78.1143504443209
11,680,17,0,40.8440227173484,-78.1133407120148
11,680,18,0,40.8426546624583,-78.1149834416472
11,680,19,0,40.8429266118217,-78.1140565363815
11,680,20,1,40.84343808,-78.11505595
11,681,1,0,41.3941326134128,-77.8065811131233
11,681,2,0,41.3943178352252,-77.8056650366334
11,681,3,0,41.3941665051339,-77.8086027870342
11,681,4,0,41.3938854684667,-77.806657933229
11,681,5,0,41.396240404818,-77.8080914222274
11,681,6,0,41.395164670087,-77.8063931011512
11,681,7,0,41.3963659862839,-77.8063408005555
11,681,8,0,41.3948523855597,-77.8050534661888
11,681,9,0,41.395299281262,-77.8095686383983
11,681,10,0,41.395787327744,-77.8072683079103
11,681,11,0,41.3956158212479,-77.8086357336235
11,681,12,0,41.3943668809792,-77.8081563018848
11,681,13,0,41.3945973008715,-77.8053371853593
11,681,14,0,41.3953853897662,-77.8093175310286
11,681,15,0,41.3940665212809,-77.8067771040945
11,681,16,0,41.3966531977404,-77.8084825656427
11,681,17,0,41.396307611074,-77.8062938729813
11,681,18,0,41.3938970099284,-77.80775184645
11,681,19,0,41.3941171043289,-77.8069508562661
11,681,20,1,41.39525611,-77.80725237
11,682,1,0,41.3953630788137,-77.806833951667
11,682,2,0,41.3945437288977,-77.8053598993783
11,682,3,0,41.3949396257013,-77.8061268725584
11,682,4,0,41.3944243871015,-77.8083407326418
11,682,5,0,41.393697815343,-77.8066877432653
11,682,6,0,41.3952324918027,-77.8073806182244
11,682,7,0,41.3949389879936,-77.8069606256109
11,682,8,0,41.3959552736611,-77.8080988027741
11,682,9,0,41.3949086983968,-77.8064630147749
11,682,10,0,41.3954419500413,-77.8063904943982
11,682,11,0,41.396573434911,-77.8084044639324
11,682,12,0,41.3945794033326,-77.8062152637192
11,682,13,0,41.3947016885103,-77.8052825150699
11,682,14,0,41.3953348288362,-77.8072425623491
11,682,15,0,41.3942472778861,-77.8078886076784
11,682,16,0,41.3942294842676,-77.8057879604741
11,682,17,0,41.396471992803,-77.8075791052591
11,682,18,0,41.3936721921722,-77.8079313527288
11,682,19,0,41.3944798474561,-77.8064346669838
11,682,20,1,41.39508115,-77.80716599
11,683,1,0,41.3952038931394,-77.8087959133657
11,683,2,0,41.3937082499047,-77.8078456028
11,683,3,0,41.3947715300753,-77.8085294951857
11,683,4,0,41.3947819729321,-77.8077493973611
11,683,5,0,41.3950091200466,-77.8066775334802
11,683,6,0,41.3937935942059,-77.807943380821
11,683,7,0,41.3958872651805,-77.8063319949071
11,683,8,0,41.3942067117332,-77.8061218649319
11,683,9,0,41.3941742525692,-77.8050694512165
11,683,10,0,41.3942734643241,-77.806044536245
11,683,11,0,41.3950920354369,-77.8062908138208
11,683,12,0,41.3936628804674,-77.8070415152013
11,683,13,0,41.394141137443,-77.8052066760035
11,683,14,0,41.3951852035671,-77.8093105548615
11,683,15,0,41.3951886048822,-77.8053558991553
11,683,16,0,41.3935946212501,-77.8083556398579
11,683,17,0,41.3940774764675,-77.8064823661031
11,683,18,0,41.3943698616064,-77.8057123539135
11,683,19,0,41.3952888366274,-77.8084506549737
11,683,20,1,41.39497099,-77.8071228
11,684,1,0,41.3957938952227,-77.8074642360561
11,684,2,0,41.3960625561069,-77.8070237744387
11,684,3,0,41.394466375351,-77.8070528259628
11,684,4,0,41.3957684432973,-77.8070002967473
11,684,5,0,41.3940512830751,-77.8078006568751
11,684,6,0,41.3967340600581,-77.8074712143665
11,684,7,0,41.3942011987147,-77.8083023862633
11,684,8,0,41.3962545009459,-77.8089918409061
11,684,9,0,41.3949266361148,-77.8052811084169
11,684,10,0,41.3960318354022,-77.8087581746191
11,684,11,0,41.3945901673668,-77.8065458625148
11,684,12,0,41.394999942863,-77.8078165703996
11,684,13,0,41.39495483765,-77.808609639585
11,684,14,0,41.3959429059685,-77.8059616196893
11,684,15,0,41.394153775548,-77.8071570517114
11,684,16,0,41.3963661512726,-77.8071834385898
11,684,17,0,41.3963606675207,-77.8058471900667
11,684,18,0,41.3956143208835,-77.8060177371929
11,684,19,0,41.3967981810805,-77.8074780858746
11,684,20,1,41.39523574,-77.80743852
11,685,1,0,41.3952927024309,-77.8050159525984
11,685,2,0,41.3935169899028,-77.8074625164701
11,685,3,0,41.3959643218232,-77.8076281684656
11,685,4,0,41.3935506022964,-77.8063431282853
11,685,5,0,41.3950762093711,-77.8075430113405
11,685,6,0,41.3959052080902,-77.8066941713156
11,685,7,0,41.396548305043,-77.807076749404
11,685,8,0,41.3941359775274,-77.805376587242
11,685,9,0,41.3954295943344,-77.8064093022362
11,685,10,0,41.3942395612333,-77.8087512865353
11,685,11,0,41.3954584935667,-77.8070573670694
11,685,12,0,41.3959751774235,-77.8080997396942
11,685,13,0,41.3944126168644,-77.8089206122843
11,685,14,0,41.3959032805017,-77.8080578219611
11,685,15,0,41.3957729797249,-77.8082889674321
11,685,16,0,41.3947906884402,-77.8049380514698
11,685,17,0,41.3950570421619,-77.8090087686242
11,685,18,0,41.3965383406381,-77.8059077847576
11,685,19,0,41.3953487180798,-77.8085061852698
11,685,20,1,41.39496451,-77.80698459
11,686,1,0,41.3956429954753,-77.8072437498359
11,686,2,0,41.3963856867708,-77.8057604988515
11,686,3,0,41.3936433175353,-77.8077503855839
11,686,4,0,41.3960052674424,-77.8058785020482
11,686,5,0,41.3955515782489,-77.8063849457544
11,686,6,0,41.3935199160262,-77.8057482189021
11,686,7,0,41.3947835040626,-77.8084360801393
11,686,8,0,41.3942839128296,-77.8064664603289
11,686,9,0,41.3939817245345,-77.806312048634
11,686,10,0,41.3953813116003,-77.8091555318686
11,686,11,0,41.3939818015575,-77.8082606188627
11,686,12,0,41.3952656479014,-77.8065891439219
11,686,13,0,41.3949197174418,-77.8083665351446
11,686,14,0,41.3955414547502,-77.80693232871
11,686,15,0,41.3950084229076,-77.8082945324972
11,686,16,0,41.3948133424345,-77.8055503150479
11,686,17,0,41.3947267673178,-77.8073495001443
11,686,18,0,41.3964483631174,-77.8062393122632
11,686,19,0,41.3949195146503,-77.8049044885387
11,686,20,1,41.39510707,-77.8068032
11,687,1,0,41.3939006244213,-77.8089482622561
11,687,2,0,41.3963851790299,-77.8067596647683
11,687,3,0,41.3933432910288,-77.8067005770014
11,687,4,0,41.3953121564953,-77.8053882936165
11,687,5,0,41.3955357254796,-77.808430549296
11,687,6,0,41.3935668236587,-77.8061350767198
11,687,7,0,41.3934355862215,-77.8063705858743
11,687,8,0,41.3955225569139,-77.8049116130726
11,687,9,0,41.3946637317279,-77.8085961309774
11,687,10,0,41.3963417877112,-77.8062424869585
11,687,11,0,41.3962333674889,-77.8059058204425
11,687,12,0,41.3954904425872,-77.8068900091074
11,687,13,0,41.3959078264788,-77.8076795682936
11,687,14,0,41.3944737121549,-77.8055322767296
11,687,15,0,41.3958317691292,-77.8074203381125
11,687,16,0,41.3935529108368,-77.8078471572972
11,687,17,0,41.3962765649588,-77.8068727798451
11,687,18,0,41.395678146454,-77.8077114819986
11,687,19,0,41.3930881024168,-77.8068671254667
11,687,20,1,41.3946675,-77.8069413
11,688,1,0,41.3936551387296,-77.8072982047027
