"SID","CID","Alts","Use","Lat","Long"
6,399,7,0,41.0914778655458,-78.0082587707058
6,399,8,0,41.0904803362215,-78.0103507810943
6,399,9,0,41.0891754159596,-78.0102856723043
6,399,10,1,41.09011322,-78.00949701
6,400,1,0,41.0923061524232,-78.0105853289487
6,400,2,0,41.0901085216414,-78.0095878115468
6,400,3,0,41.0915035764029,-78.010776179344
6,400,4,0,41.0921104784872,-78.0107753754117
6,400,5,0,41.0899778087975,-78.0103072871503
6,400,6,0,41.0905306760318,-78.0093733066778
6,400,7,0,41.0919161523428,-78.0088576691054
6,400,8,0,41.0921106501836,-78.0095811768286
6,400,9,0,41.090131361213,-78.0095011184066
6,400,10,1,41.09082282,-78.00954883
6,401,1,0,41.0896920203812,-78.010196920496
6,401,2,0,41.0913201776019,-78.0081527741392
6,401,3,0,41.0916945185582,-78.0110650283605
6,401,4,0,41.0926131544663,-78.0105030187202
6,401,5,0,41.0905950720542,-78.0096092449024
6,401,6,0,41.0904000327685,-78.0115877988836
6,401,7,0,41.0900388725605,-78.0097936623468
6,401,8,0,41.0915490557999,-78.0090503316565
6,401,9,0,41.0916827306873,-78.0081574428195
6,401,10,1,41.09099209,-78.00965249
6,402,1,0,41.0925775654394,-78.0100677408787
6,402,2,0,41.0908338419388,-78.0097923615092
6,402,3,0,41.0920744405987,-78.0090966132978
6,402,4,0,41.090793952702,-78.0096999060433
6,402,5,0,41.0899553867462,-78.0095166157493
6,402,6,0,41.0906644826503,-78.0102768054793
6,402,7,0,41.0908023118992,-78.0095368337733
6,402,8,0,41.0921643985596,-78.0101738108386
6,402,9,0,41.0905724663242,-78.0110855551543
6,402,10,1,41.09097907,-78.00954883
6,403,1,0,41.0936301550167,-78.0048845161879
6,403,2,0,41.0919678763734,-78.0037262167855
6,403,3,0,41.0914061443271,-78.0067897836972
6,403,4,0,41.0917851456536,-78.0081642504237
6,403,5,0,41.0909645060314,-78.0072392320669
6,403,6,0,41.0919476001336,-78.0040832614127
6,403,7,0,41.0927653005778,-78.0077985877393
6,403,8,0,41.0922793007091,-78.0069886961047
6,403,9,0,41.0923195604295,-78.0042007353673
6,403,10,1,41.09215087,-78.0059814
6,404,1,0,41.0910848939483,-78.0058141636908
6,404,2,0,41.0923287980921,-78.0069835300435
6,404,3,0,41.091613549256,-78.0067402452467
6,404,4,0,41.0923238555282,-78.0093042756118
6,404,5,0,41.0912373291458,-78.0077885782223
6,404,6,0,41.0910423966758,-78.0058098957171
6,404,7,0,41.0915887507383,-78.0096990344376
6,404,8,0,41.0921308189719,-78.0085897452853
6,404,9,0,41.092046870636,-78.0071286134333
6,404,10,1,41.09134363,-78.00770897
7,405,1,0,41.3834789873416,-77.8077254531493
7,405,2,0,41.3830367816529,-77.8083360403692
7,405,3,0,41.3824253724328,-77.8085420802257
7,405,4,0,41.3825181334883,-77.8062969684795
7,405,5,0,41.3831122280294,-77.8088987831672
7,405,6,0,41.3845283263424,-77.8088549802412
7,405,7,0,41.383091601628,-77.809822320072
7,405,8,0,41.3823148069651,-77.8067236278955
7,405,9,0,41.3820998873061,-77.809201253991
7,405,10,1,41.3836254,-77.80812911
7,406,1,0,41.3848047986258,-77.807657399772
7,406,2,0,41.3833231977242,-77.8069054603721
7,406,3,0,41.3841274980767,-77.8072999283858
7,406,4,0,41.3826303895876,-77.8071458322673
7,406,5,0,41.3856393565376,-77.8077869199995
7,406,6,0,41.3828600297467,-77.8075707598416
7,406,7,0,41.3824878700292,-77.8089244153607
7,406,8,0,41.3836742693094,-77.8080491012411
7,406,9,0,41.3846945332078,-77.8091350820462
7,406,10,1,41.38410499,-77.80818093
7,407,1,0,41.3827369210613,-77.8082538674751
7,407,2,0,41.3825989581798,-77.8075966345491
7,407,3,0,41.3848020927969,-77.8065903897328
7,407,4,0,41.3831505378308,-77.8075544400893
7,407,5,0,41.3858244778592,-77.8078597799155
7,407,6,0,41.3826982820085,-77.8067458813874
7,407,7,0,41.3849870280741,-77.809905164617
7,407,8,0,41.3829968844456,-77.8071660104775
7,407,9,0,41.384347306774,-77.8078568926672
7,407,10,1,41.38410499,-77.80821549
7,408,1,0,41.3826988733685,-77.8074370860328
7,408,2,0,41.3847817958504,-77.8078773496916
7,408,3,0,41.3830458516376,-77.8084327140189
7,408,4,0,41.3832382125566,-77.8066039723167
7,408,5,0,41.3849923649,-77.8077476072399
7,408,6,0,41.3833824982926,-77.8071712367262
7,408,7,0,41.3845365479011,-77.8096843817634
7,408,8,0,41.3822221927903,-77.8085920141815
7,408,9,0,41.3827130583603,-77.8072879356781
7,408,10,1,41.38380687,-77.80844007
7,409,1,0,41.3828187114719,-77.808889973527
7,409,2,0,41.3842476991363,-77.8101534482671
7,409,3,0,41.3829556133009,-77.8094742043233
7,409,4,0,41.3834628610468,-77.8072925942543
7,409,5,0,41.3826056359553,-77.8064763136112
7,409,6,0,41.3852052766071,-77.808748257218
7,409,7,0,41.3835378213948,-77.807882564512
7,409,8,0,41.3843142886842,-77.8059873666701
7,409,9,0,41.3837794283549,-77.8063251083397
7,409,10,1,41.38385871,-77.8079909
7,410,1,0,41.3849347473128,-77.8070258513368
7,410,2,0,41.3835668522381,-77.8057817049597
7,410,3,0,41.3831121811324,-77.8086212900205
7,410,4,0,41.3847996076241,-77.8075687958686
7,410,5,0,41.3826958431302,-77.8092914462574
7,410,6,0,41.3839809517281,-77.8092319777834
7,410,7,0,41.3827985223891,-77.8073951415281
7,410,8,0,41.3843342062761,-77.8065581594425
7,410,9,0,41.3825172368081,-77.8079463146741
7,410,10,1,41.38365132,-77.80793907
7,411,1,0,41.3845280171117,-77.8063107217884
7,411,2,0,41.3841327496201,-77.8064933477986
7,411,3,0,41.3846710306194,-77.8080095890447
7,411,4,0,41.3829571289555,-77.8099189041191
7,411,5,0,41.3837433844434,-77.8084230410204
7,411,6,0,41.3844707430225,-77.8067795458758
7,411,7,0,41.383007725823,-77.8071162103603
7,411,8,0,41.3831560166714,-77.8100642432888
7,411,9,0,41.3836824205392,-77.8074482724016
7,411,10,1,41.38343097,-77.80807728
7,412,1,0,41.3840563288406,-77.8081802615032
7,412,2,0,41.3849770153966,-77.8076236886909
7,412,3,0,41.3833041458358,-77.8097786518803
7,412,4,0,41.3851588728715,-77.8087157766247
7,412,5,0,41.3834190597539,-77.8095911642229
7,412,6,0,41.3842991259634,-77.8076604422612
7,412,7,0,41.3820003286237,-77.8072178923453
7,412,8,0,41.3838834634858,-77.8082107443881
7,412,9,0,41.3840239694182,-77.806657078183
7,412,10,1,41.38343097,-77.80840552
7,413,1,0,41.3824375601805,-77.8096616200033
7,413,2,0,41.3847356929584,-77.810021671214
7,413,3,0,41.3842935680798,-77.8068084840517
7,413,4,0,41.3825823718813,-77.8080158618188
7,413,5,0,41.383707938544,-77.8096537280015
7,413,6,0,41.3833566709463,-77.8091872968295
7,413,7,0,41.3835225420402,-77.8088768010913
7,413,8,0,41.3838646811461,-77.8076640801089
7,413,9,0,41.3819646513846,-77.8075154061669
7,413,10,1,41.38357355,-77.80840552
7,414,1,0,41.3837836939572,-77.8067068333682
7,414,2,0,41.3852496884614,-77.8099362458784
7,414,3,0,41.3848860293527,-77.8074269689954
7,414,4,0,41.3840983673128,-77.8101813432466
7,414,5,0,41.3847371361873,-77.8078191462858
7,414,6,0,41.3827972182176,-77.8070988610857
7,414,7,0,41.383970010198,-77.8096570792006
7,414,8,0,41.3840606577554,-77.8094599349896
7,414,9,0,41.383047100841,-77.8078990536289
7,414,10,1,41.38392352,-77.80838824
7,415,1,0,41.3827260161175,-77.8082652376922
7,415,2,0,41.3845499199867,-77.808128462403
7,415,3,0,41.384725810556,-77.8085074546055
7,415,4,0,41.3827068163394,-77.8086959745945
7,415,5,0,41.3827920482119,-77.8071485205873
7,415,6,0,41.3833369492812,-77.8078178882328
7,415,7,0,41.3830608986568,-77.8081428396539
7,415,8,0,41.3831956341778,-77.8073678582775
7,415,9,0,41.3829124397147,-77.8101208919117
7,415,10,1,41.38404018,-77.80844007
7,416,1,0,41.3852838616955,-77.8092109263161
7,416,2,0,41.3852449237892,-77.8088562688176
7,416,3,0,41.3833133993409,-77.8058920562372
7,416,4,0,41.3836356998857,-77.8084036128445
7,416,5,0,41.3833052374113,-77.8080776226181
7,416,6,0,41.3828179494415,-77.8089406177081
7,416,7,0,41.3830459184128,-77.806446171984
7,416,8,0,41.3850805175571,-77.8063346025135
7,416,9,0,41.3855092807641,-77.8071645946838
7,416,10,1,41.38405314,-77.80806
7,417,1,0,41.3830376072749,-77.8067095116104
7,417,2,0,41.3829987405747,-77.8065907313573
7,417,3,0,41.385029716177,-77.8090798334951
7,417,4,0,41.3826495942699,-77.8078312410582
7,417,5,0,41.3851719961258,-77.809557100796
7,417,6,0,41.3835455634865,-77.8094053166146
7,417,7,0,41.3837946366748,-77.8079407496604
7,417,8,0,41.3847794270704,-77.8079118382817
7,417,9,0,41.3843159176684,-77.8057677192157
7,417,10,1,41.3840013,-77.8079218
7,418,1,0,41.3824817984602,-77.8074157753154
7,418,2,0,41.3849448076974,-77.8081253249024
7,418,3,0,41.3839601656662,-77.8100063475633
7,418,4,0,41.3842005782304,-77.8096111856186
7,418,5,0,41.3847100134365,-77.8078967714716
7,418,6,0,41.3846994582831,-77.8088907849657
7,418,7,0,41.3826686186569,-77.8081874727203
7,418,8,0,41.382738213847,-77.8089101457985
7,418,9,0,41.3843989608658,-77.8067232891695
7,418,10,1,41.38374206,-77.8078527
7,419,1,0,41.3829213024424,-77.8096462200041
7,419,2,0,41.3823670090311,-77.8075509077541
7,419,3,0,41.3850319765383,-77.8082079482676
7,419,4,0,41.3846666475392,-77.8078947197142
7,419,5,0,41.3844530247309,-77.8059384759863
7,419,6,0,41.3829666723713,-77.8066688008815
7,419,7,0,41.3835205552439,-77.8079341502798
7,419,8,0,41.3847183595334,-77.8091636617503
7,419,9,0,41.3843271475106,-77.8093600325312
7,419,10,1,41.38371613,-77.80774904
7,420,1,0,41.3845877738831,-77.8095584612721
7,420,2,0,41.3846197204554,-77.8060729517479
7,420,3,0,41.3849590710243,-77.8089769719407
7,420,4,0,41.382632317351,-77.8066948342238
7,420,5,0,41.3839559232538,-77.8071179751373
7,420,6,0,41.3840842791318,-77.8099789475076
7,420,7,0,41.3826982268587,-77.8079293388545
7,420,8,0,41.3832287114949,-77.8058296811353
7,420,9,0,41.3842376447894,-77.8070256048184
7,420,10,1,41.38366429,-77.80766266
7,421,1,0,41.3850319516592,-77.8068680239013
7,421,2,0,41.3848452680755,-77.8091640214912
7,421,3,0,41.384322930749,-77.8062745052218
7,421,4,0,41.3846591387307,-77.8064349719812
7,421,5,0,41.3824892693076,-77.8061359187059
7,421,6,0,41.3839271345425,-77.8065752378234
7,421,7,0,41.382112059706,-77.8084354371558
7,421,8,0,41.3830381784409,-77.80885288733
7,421,9,0,41.3847859572739,-77.8088468526416
7,421,10,1,41.38344393,-77.80780087
7,422,1,0,41.3822434950639,-77.8068595606461
7,422,2,0,41.3821109920461,-77.8076244313411
7,422,3,0,41.3814789727892,-77.8085365554194
7,422,4,0,41.3836779646571,-77.8069649874078
7,422,5,0,41.384889184898,-77.8077409821449
7,422,6,0,41.3832874025125,-77.8085381575991
7,422,7,0,41.3837273344305,-77.8063263165972
7,422,8,0,41.3831606802672,-77.8088556092727
7,422,9,0,41.3828828030767,-77.8090931976575
7,422,10,1,41.38322358,-77.80826731
7,423,1,0,41.3840318698894,-77.809064156252
7,423,2,0,41.3832800215525,-77.8102126336539
7,423,3,0,41.3814687390835,-77.8087353670791
7,423,4,0,41.3837659753097,-77.8083310979663
7,423,5,0,41.3836244092336,-77.8073515880809
7,423,6,0,41.3840242872401,-77.8097616497287
7,423,7,0,41.3828298518521,-77.8069441800465
7,423,8,0,41.3830335483633,-77.8084174059616
7,423,9,0,41.3833505492616,-77.8080270178981
7,423,10,1,41.38309396,-77.80823276
7,424,1,0,41.3826026628628,-77.8072603995312
7,424,2,0,41.3837047836,-77.8070758386456
7,424,3,0,41.3855976444102,-77.8085789811045
7,424,4,0,41.3852604483881,-77.808816871927
7,424,5,0,41.383809010049,-77.8077511554676
7,424,6,0,41.3839253194352,-77.8107683720618
7,424,7,0,41.3852085709682,-77.8074864011681
7,424,8,0,41.3838086989277,-77.8091374332533
7,424,9,0,41.3845553900493,-77.8105951655347
7,424,10,1,41.38410499,-77.80847462
7,425,1,0,41.3846884388864,-77.8080233608316
7,425,2,0,41.3833027894227,-77.8100912735118
7,425,3,0,41.3848219610712,-77.8090888718326
7,425,4,0,41.3849639202787,-77.8085393302614
7,425,5,0,41.3848288337425,-77.8075292769911
7,425,6,0,41.3832192659822,-77.8078885261547
7,425,7,0,41.3849370605856,-77.8092994996999
7,425,8,0,41.385073437961,-77.8108817496111
7,425,9,0,41.3837928691069,-77.8104067086804
7,425,10,1,41.38442904,-77.80876831
7,426,1,0,41.3850608132554,-77.8091356341937
7,426,2,0,41.3844473775608,-77.8060392494199
7,426,3,0,41.3859305553127,-77.8080512328786
7,426,4,0,41.3859783285359,-77.8091946450007
7,426,5,0,41.3835697346482,-77.8087180132671
7,426,6,0,41.3835762712216,-77.8071108440331
7,426,7,0,41.3841071227599,-77.8089903802332
7,426,8,0,41.3837006681336,-77.8067246584236
7,426,9,0,41.384672265465,-77.8069435691898
7,426,10,1,41.38449385,-77.80840552
7,427,1,0,41.3828671780774,-77.8083269219871
7,427,2,0,41.3838220307048,-77.8097071779477
7,427,3,0,41.3849863463027,-77.807281110756
7,427,4,0,41.3844822323385,-77.8098782211091
7,427,5,0,41.3832035187244,-77.8079180827261
7,427,6,0,41.3839206190572,-77.8095718174431
7,427,7,0,41.383345112888,-77.8078796149724
7,427,8,0,41.3850460308947,-77.8062303963502
7,427,9,0,41.3852053893223,-77.8074893614695
7,427,10,1,41.38431238,-77.80795635
7,428,1,0,41.3859199904569,-77.8081948618023
7,428,2,0,41.3835786103714,-77.8095762406944
7,428,3,0,41.3838768532341,-77.8096602882994
7,428,4,0,41.3857417024862,-77.8067849625615
7,428,5,0,41.3836084504807,-77.8060618499349
7,428,6,0,41.3837367446663,-77.8087922224011
7,428,7,0,41.3855537509482,-77.8085671433972
7,428,8,0,41.3836286595798,-77.808759570721
7,428,9,0,41.3836128926612,-77.8086274299764
7,428,10,1,41.38431238,-77.80778359
7,429,1,0,41.3850701042423,-77.8083397167299
7,429,2,0,41.3844259613268,-77.8059056142437
7,429,3,0,41.3840354349868,-77.8079777101651
7,429,4,0,41.3836058061376,-77.8091698477175
7,429,5,0,41.3838743141389,-77.8054360044344
7,429,6,0,41.3824201469328,-77.8075889859116
7,429,7,0,41.3832385050161,-77.8078931710684
7,429,8,0,41.3831746976858,-77.8060476996701
7,429,9,0,41.3829907728781,-77.8081160895738
7,429,10,1,41.38393649,-77.8073517
7,430,1,0,41.3842571375674,-77.8076167206001
7,430,2,0,41.3857775162092,-77.807945395724
7,430,3,0,41.3853119042613,-77.808627556836
7,430,4,0,41.384865661162,-77.8067118519403
7,430,5,0,41.3835456423463,-77.807277398295
7,430,6,0,41.3838363473236,-77.8098455027
7,430,7,0,41.3832642784722,-77.8075047797689
7,430,8,0,41.3836156837156,-77.8064263635459
7,430,9,0,41.3854610935775,-77.8087128837785
7,430,10,1,41.38411795,-77.80774904
7,431,1,0,41.3842152483794,-77.8094544035834
7,431,2,0,41.3833078265824,-77.8099144819145
7,431,3,0,41.3837793703902,-77.8079917778373
7,431,4,0,41.3843666080167,-77.8068327588575
7,431,5,0,41.3835717899515,-77.8101178755411
7,431,6,0,41.383814935267,-77.8062167332365
7,431,7,0,41.3856333127027,-77.8080483724867
7,431,8,0,41.383026459009,-77.8090164405495
7,431,9,0,41.3859656215916,-77.8078394954196
7,431,10,1,41.38448088,-77.80833642
7,432,1,0,41.3841585666731,-77.80627784865
7,432,2,0,41.3839874768758,-77.8084953141409
7,432,3,0,41.3841980569891,-77.8074110324443
7,432,4,0,41.3834060392436,-77.8095639213163
7,432,5,0,41.3839556657207,-77.8073096601651
7,432,6,0,41.3846119258841,-77.8101608522463
7,432,7,0,41.3857541714501,-77.8089282251578
7,432,8,0,41.3835108872998,-77.8076335128572
7,432,9,0,41.384239141122,-77.806058439371
7,432,10,1,41.38424757,-77.80830186
7,433,1,0,41.3838604973621,-77.8057970038356
7,433,2,0,41.3834676284938,-77.8078385596513
7,433,3,0,41.3815149315724,-77.8072055472263
7,433,4,0,41.3842223166332,-77.8093101987046
7,433,5,0,41.3834096762434,-77.8094935859513
7,433,6,0,41.383042518768,-77.8066111534363
7,433,7,0,41.381962138835,-77.8082936095503
7,433,8,0,41.382928998786,-77.8081564528794
7,433,9,0,41.3818427750941,-77.807940542148
7,433,10,1,41.38318469,-77.80783542
7,434,1,0,41.3823668751947,-77.8083829519175
7,434,2,0,41.3833436163101,-77.8103155057318
7,434,3,0,41.3838159456495,-77.807558730871
7,434,4,0,41.3832772600759,-77.8074487063431
7,434,5,0,41.383228575711,-77.8068206044385
7,434,6,0,41.3821884126334,-77.8095570640603
7,434,7,0,41.3844219680531,-77.808331162483
7,434,8,0,41.3834681984877,-77.8091481045395
7,434,9,0,41.3825058457651,-77.8073285442653
7,434,10,1,41.3831458,-77.80795635
7,435,1,0,41.3835140247285,-77.8098939032861
7,435,2,0,41.383594942281,-77.8069703282713
7,435,3,0,41.3821523439365,-77.808410802775
7,435,4,0,41.3830817574751,-77.8088539897579
7,435,5,0,41.3820880545178,-77.8091245977985
7,435,6,0,41.3818762501006,-77.8085989387938
7,435,7,0,41.384645076753,-77.8078415603432
7,435,8,0,41.3829282473175,-77.8075572741914
7,435,9,0,41.3840918792401,-77.8084973337844
7,435,10,1,41.38300322,-77.80795635
7,436,1,0,41.3836680823241,-77.8082245563682
7,436,2,0,41.3820687787916,-77.8071119415299
7,436,3,0,41.3841824582566,-77.8071310286561
7,436,4,0,41.3840432656772,-77.8095161347893
7,436,5,0,41.3814196141886,-77.8069023138766
7,436,6,0,41.3828602873523,-77.8075981683038
7,436,7,0,41.3843689099872,-77.8081128794232
7,436,8,0,41.3819094688323,-77.807065414564
7,436,9,0,41.3817762967879,-77.8065486974626
7,436,10,1,41.38275694,-77.80823276
7,437,1,0,41.3812898457486,-77.8079174969172
7,437,2,0,41.3826396589598,-77.8089753354304
7,437,3,0,41.382072821332,-77.8072968107686
7,437,4,0,41.381881025183,-77.809802680253
7,437,5,0,41.3814520387329,-77.8081727016137
7,437,6,0,41.3840390325347,-77.8071147350434
7,437,7,0,41.3814804565357,-77.808550995334
7,437,8,0,41.3831535446801,-77.8083605080091
7,437,9,0,41.3837452129214,-77.8068180428524
7,437,10,1,41.38291249,-77.80821549
7,438,1,0,41.3831565492505,-77.8104993118032
7,438,2,0,41.3823559619433,-77.8061961330623
7,438,3,0,41.3818946205336,-77.8097642958782
7,438,4,0,41.3832737253754,-77.8068880757169
7,438,5,0,41.383225118591,-77.807899812877
7,438,6,0,41.3830064854967,-77.8093793179057
7,438,7,0,41.3825227669448,-77.807372782619
7,438,8,0,41.3831721935261,-77.8092348869668
7,438,9,0,41.3841848320184,-77.8069480244944
7,438,10,1,41.3829773,-77.80823276
7,439,1,0,41.3840320171982,-77.8101966207185
7,439,2,0,41.3833180266214,-77.806703287397
7,439,3,0,41.3820600170929,-77.8077626659964
7,439,4,0,41.3824544562577,-77.8082864945924
7,439,5,0,41.3848008814911,-77.8083767953965
7,439,6,0,41.3825670212876,-77.8104336109984
7,439,7,0,41.3831608900417,-77.8068040072466
7,439,8,0,41.384919239159,-77.8082877815148
7,439,9,0,41.3834179511202,-77.8087945125156
7,439,10,1,41.38322358,-77.80826731
7,440,1,0,41.3844414430707,-77.8070678737323
7,440,2,0,41.3840736005457,-77.8074936056725
7,440,3,0,41.3845015446964,-77.8082910496677
7,440,4,0,41.383119868066,-77.8060793320835
7,440,5,0,41.3827662847375,-77.8083649368809
7,440,6,0,41.3838358309963,-77.8065993880313
7,440,7,0,41.3836910303271,-77.8090334397863
7,440,8,0,41.3837565984484,-77.8063666173143
7,440,9,0,41.3828368342471,-77.8106290714739
7,440,10,1,41.38321062,-77.80842279
7,441,1,0,41.3829811833592,-77.8061604994363
7,441,2,0,41.3834569568344,-77.8061334603543
7,441,3,0,41.3844344673006,-77.8090717661066
7,441,4,0,41.382978833079,-77.8079301266984
7,441,5,0,41.3826581765868,-77.8086838159101
7,441,6,0,41.3837534349555,-77.806975130884
7,441,7,0,41.3827265580162,-77.8069589589968
7,441,8,0,41.3816075874178,-77.8097446066661
7,441,9,0,41.3838405092022,-77.8066942363727
7,441,10,1,41.38306803,-77.80844007
7,442,1,0,41.3813569835051,-77.8087849135726
7,442,2,0,41.3814885669915,-77.8075925051495
7,442,3,0,41.3826381977703,-77.8107796189884
7,442,4,0,41.3834380877969,-77.808381318716
7,442,5,0,41.3843426144126,-77.8078922858424
7,442,6,0,41.3827122811254,-77.8091927511526
7,442,7,0,41.3813071092593,-77.8097189859638
7,442,8,0,41.383649123986,-77.8093864940543
7,442,9,0,41.3839056512035,-77.8087225896171
7,442,10,1,41.3827699,-77.80847462
7,443,1,0,41.3847807146698,-77.8088533211032
7,443,2,0,41.3841523937588,-77.8074563892618
7,443,3,0,41.3839810957929,-77.8098413452858
7,443,4,0,41.3841402056838,-77.8060282640929
7,443,5,0,41.3850338311835,-77.8076407378548
7,443,6,0,41.3845140644009,-77.8084252633699
7,443,7,0,41.383630714239,-77.8078943992492
7,443,8,0,41.3832119080799,-77.8062709320333
7,443,9,0,41.3852761185264,-77.80738468735
7,443,10,1,41.3837291,-77.80776632
7,444,1,0,41.3855991625746,-77.8091947474067
7,444,2,0,41.3843071532222,-77.8077172578075
7,444,3,0,41.382570784726,-77.8095352824992
7,444,4,0,41.3837792700753,-77.8075275541546
7,444,5,0,41.3838024095506,-77.8065149366283
7,444,6,0,41.3835008167201,-77.8091729207224
7,444,7,0,41.3853903131392,-77.8077234200845
7,444,8,0,41.3840448475945,-77.8068039696537
7,444,9,0,41.3848945144618,-77.8105551390298
7,444,10,1,41.38393649,-77.80890652
7,445,1,0,41.3840317802137,-77.8066224372798
7,445,2,0,41.3828043038744,-77.808065751348
7,445,3,0,41.3817158373365,-77.8095263936767
7,445,4,0,41.3825718438261,-77.8091689599146
7,445,5,0,41.3828159061637,-77.8098591286977
7,445,6,0,41.3828055820732,-77.8079225442282
7,445,7,0,41.3834623716476,-77.806960666792
7,445,8,0,41.3830395095889,-77.8067373284618
7,445,9,0,41.3850243899691,-77.8091481626497
7,445,10,1,41.38337912,-77.80882014
7,446,1,0,41.3833614290987,-77.8102243519224
7,446,2,0,41.3854469418124,-77.8088859217922
7,446,3,0,41.384456294557,-77.8114381111127
7,446,4,0,41.3843091786965,-77.809472348411
7,446,5,0,41.3850180756162,-77.8096700369598
7,446,6,0,41.3857588784846,-77.8089007679255
7,446,7,0,41.3836394861503,-77.8081351568458
7,446,8,0,41.3858942067246,-77.8098209683861
7,446,9,0,41.3857956282159,-77.8095749268675
7,446,10,1,41.3841698,-77.80968392
7,447,1,0,41.3824252022488,-77.8087165736092
7,447,2,0,41.3841563869982,-77.8058265627427
7,447,3,0,41.3847272439116,-77.807489100359
7,447,4,0,41.3844165456941,-77.807568549038
7,447,5,0,41.3835046374902,-77.8054898440444
7,447,6,0,41.3847481788383,-77.8078956284639
7,447,7,0,41.3838429612633,-77.8058450844514
7,447,8,0,41.383364876667,-77.8073165086848
7,447,9,0,41.383689788939,-77.8069218229463
7,447,10,1,41.3840013,-77.80767994
7,448,1,0,41.3837903681419,-77.8078857640659
7,448,2,0,41.3831784313604,-77.8066162487656
7,448,3,0,41.382612999244,-77.8074258661384
7,448,4,0,41.3822105771079,-77.8060578368989
7,448,5,0,41.3828098283306,-77.805737313591
7,448,6,0,41.384805048394,-77.8062826868691
7,448,7,0,41.3851656444843,-77.8065293373255
7,448,8,0,41.3824833344039,-77.8053466333504
7,448,9,0,41.3841918054235,-77.8049059863009
7,448,10,1,41.38361244,-77.8067816
7,449,1,0,41.3841189684724,-77.8063307849551
7,449,2,0,41.3843168152955,-77.8078459325636
7,449,3,0,41.3822429186839,-77.8065245139262
7,449,4,0,41.3832822582337,-77.8062702539454
7,449,5,0,41.3828928766854,-77.8086861080081
7,449,6,0,41.3819159684452,-77.807703519026
7,449,7,0,41.3851342616809,-77.8085775328426
7,449,8,0,41.3823876744741,-77.8060245851537
7,449,9,0,41.3837057565399,-77.8076634579318
7,449,10,1,41.38358651,-77.80771449
7,450,1,0,41.3824979495542,-77.8086120083648
7,450,2,0,41.3847434641665,-77.8078543879306
7,450,3,0,41.3844307338505,-77.808557910288
7,450,4,0,41.3839476288388,-77.8051486277475
7,450,5,0,41.3839798274597,-77.8077608713337
7,450,6,0,41.3824407588104,-77.805455464142
7,450,7,0,41.3848728187368,-77.8059327242321
7,450,8,0,41.3837888221505,-77.8060786719274
7,450,9,0,41.3822714519423,-77.8066780056737
7,450,10,1,41.38341801,-77.80731715
7,451,1,0,41.3841906637746,-77.8079811849481
7,451,2,0,41.383449333458,-77.8090319943874
7,451,3,0,41.3819802381209,-77.8090261119367
7,451,4,0,41.3826965340396,-77.8072723488128
7,451,5,0,41.3840043727338,-77.8079006006056
7,451,6,0,41.3833619290863,-77.8058242054787
7,451,7,0,41.3832277803671,-77.8094217577767
7,451,8,0,41.3821737580464,-77.8093136753362
7,451,9,0,41.3841294722119,-77.8092351622257
7,451,10,1,41.38319765,-77.80764539
7,452,1,0,41.3831009295677,-77.8088037468312
7,452,2,0,41.3853099052969,-77.8081770253834
7,452,3,0,41.3838174101455,-77.8086488255771
7,452,4,0,41.3834794895867,-77.8071394826643
7,452,5,0,41.3821271629132,-77.8074734175827
7,452,6,0,41.384583792471,-77.8075088068985
7,452,7,0,41.3830926963998,-77.8071106488513
7,452,8,0,41.3848756671414,-77.8078514725476
7,452,9,0,41.3842160543789,-77.8066220694319
7,452,10,1,41.38380687,-77.80724805
7,453,1,0,41.3838737401387,-77.806759860457
7,453,2,0,41.384987499127,-77.8076652172635
7,453,3,0,41.3853633079884,-77.8088869176594
7,453,4,0,41.3849420549423,-77.809108802683
7,453,5,0,41.3839075944632,-77.809363710872
7,453,6,0,41.3839776616024,-77.8092091719372
7,453,7,0,41.3833502980708,-77.8061041873744
7,453,8,0,41.3845713653789,-77.8083940359492
7,453,9,0,41.3843227930342,-77.8056692582745
7,453,10,1,41.38426053,-77.80733442
7,454,1,0,41.3833270626821,-77.8070149145765
7,454,2,0,41.3844289039591,-77.8073222834339
7,454,3,0,41.3831349471199,-77.806808065179
7,454,4,0,41.3836334474917,-77.8082765088288
7,454,5,0,41.3849647154944,-77.8081654291514
7,454,6,0,41.3844662973072,-77.8082338595595
7,454,7,0,41.38369507784,-77.8068207055375
7,454,8,0,41.385423273198,-77.8070327647028
7,454,9,0,41.384096928539,-77.8081957306088
7,454,10,1,41.38448088,-77.80802545
7,455,1,0,41.3861765059594,-77.8077517128645
7,455,2,0,41.3847958613133,-77.8091548324447
7,455,3,0,41.3848607465439,-77.8078492708019
7,455,4,0,41.386201625807,-77.8067090508117
7,455,5,0,41.3851658885197,-77.8065146159025
7,455,6,0,41.385650583446,-77.8072872803467
7,455,7,0,41.3862062551402,-77.8075019784094
7,455,8,0,41.3844873094735,-77.8060827370835
7,455,9,0,41.384608634701,-77.8069656714672
7,455,10,1,41.38476604,-77.80809456
7,456,1,0,41.3844610476895,-77.8105297815438
7,456,2,0,41.3838589171974,-77.8098642090246
7,456,3,0,41.3847733344079,-77.807662574543
7,456,4,0,41.3856410288699,-77.8086781201755
7,456,5,0,41.3847845558676,-77.8071491555688
7,456,6,0,41.3863172796202,-77.8083441979381
7,456,7,0,41.3847100825961,-77.8073665626005
7,456,8,0,41.3841469591489,-77.8091798819686
