"SID","CID","Alts","Use","Lat","Long","iqr_100","p75_100","p90_100","perc5to1_100","percfirst5to1_100","rugosity_100"
4,212,5,1,41.09763682,-77.99903282,7.15590143203735,7.16669511795044,10.5354623794556,4.24620342254639,3.59577679634094,2.96885752677917
4,213,1,0,41.0987868940935,-77.9986044740187,6.76031875610352,6.76760053634644,10.5284395217896,2.98970985412598,2.51840424537659,3.764568567276
4,213,2,0,41.0988106110121,-77.9988938472138,5.97428941726685,5.97449493408203,9.86087322235107,2.02344751358032,1.6673948764801,3.95012974739075
4,213,3,0,41.0970651127932,-77.9994194035773,7.39548206329346,7.40627574920654,10.3829021453857,6.1391978263855,5.78567743301392,2.93975281715393
4,213,4,0,41.0971014538769,-77.9989704010386,6.93388891220093,6.94468259811401,9.72603416442871,6.44189214706421,5.94503116607666,2.84005546569824
4,213,5,1,41.09824684,-77.99980313,5.18645763397217,5.18675374984741,9.25295925140381,1.30538904666901,1.22077751159668,4.479896068573
4,214,1,0,41.0962409571194,-78.0016835572439,4.82852029800415,4.82852029800415,7.63923597335815,10.8658151626587,13.3086814880371,3.49365758895874
4,214,2,0,41.0973676650521,-77.9998453316133,7.99693298339844,8.00772666931152,11.277961730957,3.96322894096375,3.51838827133179,3.21572780609131
4,214,3,0,41.0971725273277,-78.0012530969075,5.41550445556641,5.41550445556641,7.89417219161987,6.2991771697998,7.13884115219116,3.37188982963562
4,214,4,0,41.0975440344901,-77.9999863814048,7.42953538894653,7.44032859802246,11.1022453308105,3.00001406669617,2.56324768066406,3.67648315429688
4,214,5,1,41.09691272,-78.00166247,4.19446706771851,4.19446706771851,6.58534479141235,8.54683685302734,10.2108316421509,3.48394441604614
4,215,1,0,41.0959431299949,-78.0021088235362,4.83011341094971,4.83011341094971,7.80651473999023,10.4490652084351,12.8217935562134,3.72673368453979
4,215,2,0,41.0977093160181,-78.0034806368014,3.66227889060974,3.66227889060974,6.24472332000732,6.13018608093262,6.74038696289062,4.03991317749023
4,215,3,0,41.0982301778181,-78.0023384814622,3.48233556747437,3.48233556747437,6.00640344619751,4.59569978713989,4.88976907730103,3.94816756248474
4,215,4,0,41.0973867554113,-78.0041694493107,4.60109996795654,4.60109996795654,7.34687757492065,5.44565200805664,5.68510055541992,4.08154392242432
4,215,5,1,41.09695658,-78.00232872,2.21599769592285,2.21599769592285,4.54361248016357,8.85568809509277,10.6964960098267,4.25276136398315
4,216,1,0,41.0963813748495,-78.0041082417221,3.11317467689514,3.11317467689514,5.70672130584717,7.13141489028931,8.0423469543457,4.15814781188965
4,216,2,0,41.0960116770166,-78.0008171725268,4.56447267532349,4.56447267532349,7.693199634552,9.72583675384521,11.3464279174805,3.5856146812439
4,216,3,0,41.0965438247254,-78.0042362366724,3.91775512695312,3.91775512695312,6.49958515167236,6.30565690994263,6.94960260391235,3.83796763420105
4,216,4,0,41.0958446391246,-78.0009538378296,4.2652153968811,4.2652153968811,7.36940145492554,10.3472881317139,12.2800426483154,3.70601558685303
4,216,5,1,41.09690291,-78.00242842,2.21599769592285,2.21599769592285,4.54361248016357,8.85568809509277,10.6964960098267,4.25276136398315
4,217,1,0,41.0966486317417,-78.0027999002508,2.47295928001404,2.47295928001404,4.99791383743286,9.61516189575195,11.6801643371582,4.12738704681396
4,217,2,0,41.096336672523,-78.0001586137633,6.6735372543335,6.6735372543335,9.87588691711426,7.32213449478149,7.97886848449707,3.11099076271057
4,217,3,0,41.0961957858565,-77.9997175010158,6.00615644454956,6.00615644454956,9.34511089324951,7.90526056289673,8.72502994537354,3.37471485137939
4,217,4,0,41.0976088726381,-78.0020784726243,2.09785723686218,2.09785723686218,4.36636734008789,5.70321464538574,6.47835397720337,4.34858703613281
4,217,5,1,41.09686065,-78.00179636,3.71518707275391,3.71518707275391,6.10652589797974,9.18495273590088,11.0455684661865,3.6152081489563
4,218,1,0,41.0974568085622,-78.00326164415,2.02569150924683,2.02569150924683,4.54775953292847,6.50838041305542,7.19766473770142,4.52569103240967
4,218,2,0,41.0967597768605,-78.0028512872304,2.22077107429504,2.22077107429504,4.7067437171936,9.35830688476562,11.3223876953125,4.30467939376831
4,218,3,0,41.0957189717418,-78.0002307251934,3.77761340141296,3.77761340141296,6.80723142623901,10.8280048370361,12.8154563903809,3.69698071479797
4,218,4,0,41.0960242260587,-78.0000101533137,5.23524951934814,5.23524951934814,8.44882106781006,8.78498840332031,10.0213823318481,3.57132816314697
4,218,5,1,41.09685414,-78.00168838,4.2496600151062,4.2496600151062,6.72555541992188,9.16869735717773,11.0018110275269,3.51891851425171
4,219,1,0,41.0967789985182,-78.0027784509577,2.00373578071594,2.00373578071594,4.40320873260498,9.36445903778076,11.3796453475952,4.29678249359131
4,219,2,0,41.0965829968628,-77.999721052301,7.91728448867798,7.92782878875732,11.2126035690308,6.75942134857178,6.64008092880249,2.76374268531799
4,219,3,0,41.0966521550017,-78.0023051341723,2.96318030357361,2.96318030357361,5.54818344116211,10.4177074432373,12.6114921569824,3.88383722305298
4,219,4,0,41.0966758770216,-78.0015311257866,4.75924015045166,4.75924015045166,7.37757587432861,9.59680652618408,11.5222835540771,3.54209780693054
4,219,5,1,41.09690947,-78.00166679,4.19446706771851,4.19446706771851,6.58534479141235,8.54683685302734,10.2108316421509,3.48394441604614
4,220,1,0,41.0971399384484,-78.0026802330109,1.68465423583984,1.68465423583984,3.92790031433105,7.320725440979,8.65226268768311,4.44232368469238
4,220,2,0,41.0976856981608,-78.003691017709,3.86396837234497,3.86396837234497,6.50182104110718,6.10241079330444,6.65199613571167,4.08811140060425
4,220,3,0,41.0974486547227,-78.0034811334215,2.80623006820679,2.80623006820679,5.48380947113037,6.41839456558228,7.05540227890015,4.34908390045166
4,220,4,0,41.0981977168906,-78.0024843631375,3.65197849273682,3.65197849273682,6.19658708572388,4.81516695022583,5.20810985565186,3.98225069046021
4,220,5,1,41.09695829,-78.00158905,4.17535734176636,4.17535734176636,6.46875286102295,7.96145534515381,9.41966533660889,3.5328528881073
4,221,1,0,41.0960846811541,-78.0016375790137,5.04735851287842,5.04735851287842,7.97148752212524,10.4693717956543,12.8354825973511,3.46198654174805
4,221,2,0,41.0977332585506,-78.0020491341045,2.26453518867493,2.26453518867493,4.70795917510986,5.17774868011475,5.71191310882568,4.35588216781616
4,221,3,0,41.0957952438542,-77.9998922621011,4.2292685508728,4.2292685508728,7.46519708633423,9.84589004516602,11.5845603942871,3.7030930519104
4,221,4,0,41.0959157030435,-77.9998260240569,4.78969383239746,4.78969383239746,8.11912250518799,9.10031700134277,10.5101585388184,3.68933010101318
4,221,5,1,41.0970657,-78.0014638,4.58970499038696,4.58970499038696,6.98289775848389,7.35607242584229,8.60683917999268,3.45415997505188
4,222,1,0,41.0955858099313,-78.0013316203488,4.72240924835205,4.72240924835205,7.83358955383301,10.0549459457397,12.1869859695435,3.85141515731812
4,222,2,0,41.0963564225961,-78.0027402618306,3.46179699897766,3.46179699897766,6.32148504257202,9.75162887573242,11.8799438476562,4.07710790634155
4,222,3,0,41.0961875795781,-78.0020181544397,4.4231915473938,4.4231915473938,7.29747867584229,10.7055139541626,13.1875638961792,3.55962085723877
4,222,4,0,41.0976946585984,-77.9995620671879,6.86764192581177,6.8784351348877,10.687744140625,2.7866096496582,2.2972674369812,3.60304021835327
4,222,5,1,41.0971015,-78.00137742,5.10259056091309,5.10259056091309,7.45597743988037,7.26042556762695,8.42441177368164,3.39309477806091
4,223,1,0,41.0972339014661,-77.9994563515898,7.53891134262085,7.54970502853394,10.632269859314,5.04303741455078,4.56671524047852,3.03043937683105
4,223,2,0,41.0967015848014,-78.0013197147626,5.32739210128784,5.32739210128784,7.99223804473877,9.13126373291016,10.9377574920654,3.53360414505005
4,223,3,0,41.0986276112863,-78.0005973568363,5.04403686523438,5.04403686523438,9.04282283782959,1.07629752159119,0.909603238105774,4.60800170898438
4,223,4,0,41.0987908061698,-78.0007319731553,5.47995138168335,5.47995138168335,9.53789520263672,1.3779810667038,1.21014094352722,4.31268835067749
4,223,5,1,41.09716334,-78.00133855,4.98920059204102,4.98920059204102,7.40229463577271,6.53304862976074,7.48459148406982,3.4215841293335
4,224,1,0,41.0976744693352,-78.000898132611,5.62067461013794,5.62067461013794,8.86792469024658,2.34260296821594,2.25159549713135,4.34929513931274
4,224,2,0,41.0974434507101,-77.9975114619115,5.70955228805542,5.70977878570557,7.96412467956543,5.97256326675415,5.46149206161499,2.5806872844696
4,224,3,0,41.0987815793708,-77.9990114310118,5.97428941726685,5.97449493408203,9.86087322235107,2.02344751358032,1.6673948764801,3.95012974739075
4,224,4,0,41.09797152302,-77.9983626525337,7.40839004516602,7.41362810134888,10.6813697814941,4.49791479110718,3.82643604278564,2.84690237045288
4,224,5,1,41.09764666,-77.99881086,7.21814060211182,7.2289342880249,10.4849452972412,4.57015895843506,3.86102628707886,2.82149004936218
4,225,1,0,41.0963781753609,-78.0004753015743,6.59860563278198,6.59860563278198,9.73502445220947,7.58495998382568,8.41797065734863,3.0882363319397
4,225,2,0,41.0980139349173,-78.0009487571962,4.95980167388916,4.95980167388916,8.38883399963379,1.82828998565674,1.63221061229706,4.54671192169189
4,225,3,0,41.098821889573,-78.0020312469778,6.34784555435181,6.34784555435181,9.74076843261719,3.79250574111938,3.77194905281067,3.37654185295105
4,225,4,0,41.0991434286414,-78.0032487676452,7.27389574050903,7.27389574050903,10.64479637146,4.7636604309082,4.64148902893066,2.89298987388611
4,225,5,1,41.09776221,-78.0018525,2.7945237159729,2.7945237159729,5.3059024810791,4.52174997329712,4.86175489425659,4.35215711593628
4,226,1,0,41.0979075415531,-78.0069317013675,7.36629247665405,7.36629247665405,10.4055242538452,4.06597232818604,4.12868070602417,3.12897086143494
4,226,2,0,41.0982451757749,-78.0026588655257,3.86259078979492,3.86259078979492,6.48831081390381,5.1027717590332,5.51585817337036,4.03785037994385
4,226,3,0,41.0976563293282,-78.005693262757,6.93275499343872,6.93275499343872,10.0250387191772,3.02971625328064,2.7587685585022,3.75424361228943
4,226,4,0,41.0971550247132,-78.0062482120369,7.08070278167725,7.08070278167725,10.2415990829468,3.59176468849182,3.43495178222656,3.05093240737915
4,226,5,1,41.09794183,-78.00475144,5.76545333862305,5.76545333862305,8.77933120727539,3.80291604995728,3.54194617271423,4.2112922668457
4,227,1,0,41.0992003470537,-77.999756597467,3.93613147735596,3.93620443344116,7.09873342514038,1.20640206336975,0.962666690349579,4.06232404708862
4,227,2,0,41.0965391498601,-77.9981455864031,5.81082201004028,5.81082201004028,8.70205402374268,8.50901985168457,8.79375457763672,2.93816137313843
4,227,3,0,41.0968237018882,-77.9975272188731,3.87785720825195,3.87785720825195,6.12195014953613,7.41819953918457,7.81610774993896,3.18695211410522
4,227,4,0,41.0976272163178,-78.0011824167307,4.84623003005981,4.84623003005981,7.72377777099609,3.03297472000122,3.05338740348816,4.19069051742554
4,227,5,1,41.09776473,-77.99937228,6.68030023574829,6.69109392166138,10.4961137771606,3.14722561836243,2.63876581192017,3.49573826789856
4,228,1,0,41.0970952985808,-78.0006140282107,7.41726779937744,7.42806100845337,10.4884176254272,4.96877813339233,4.87282371520996,3.39229154586792
4,228,2,0,41.0974647059731,-78.0028648335875,1.62090706825256,1.62090706825256,3.81548523902893,6.65814781188965,7.63554763793945,4.37620067596436
4,228,3,0,41.0981025576904,-78.0022647352182,3.1944727897644,3.1944727897644,5.61736726760864,4.4283299446106,4.67690706253052,4.0016508102417
4,228,4,0,41.0976101214021,-77.9995440116381,7.08259057998657,7.09338426589966,10.7822742462158,3.42632055282593,2.85401511192322,3.30397295951843
4,228,5,1,41.09764178,-78.00150699,3.47407603263855,3.47407603263855,5.88575267791748,4.17343425750732,4.54824304580688,4.07240629196167
4,229,1,0,41.0980792260349,-77.9979783549947,7.70984792709351,7.71528053283691,10.953971862793,4.58023405075073,3.86828756332397,3.10417556762695
4,229,2,0,41.0979966886636,-77.997262057355,7.46869802474976,7.47405529022217,10.3116455078125,5.43582534790039,4.80584669113159,2.71075558662415
4,229,3,0,41.0981709879919,-78.0007545748405,5.32151365280151,5.32151365280151,9.06111526489258,1.51960909366608,1.34974336624146,4.71053218841553
4,229,4,0,41.097941949117,-77.999340004291,6.4134693145752,6.42426300048828,10.2652406692505,2.61882543563843,2.17381024360657,3.79688262939453
4,229,5,1,41.09766634,-77.99848446,7.28224468231201,7.28267574310303,10.3835763931274,5.07686996459961,4.42315864562988,2.56121730804443
4,230,1,0,41.0993020923146,-78.0011411725543,6.79588890075684,6.79588890075684,10.4658613204956,2.93516278266907,2.82178115844727,3.78907322883606
4,230,2,0,41.0978001589469,-78.0015547601054,3.9112753868103,3.9112753868103,6.59604549407959,3.41971659660339,3.49734354019165,4.34683895111084
4,230,3,0,41.0961753340704,-78.0003156210565,5.64294195175171,5.64294195175171,8.81133556365967,8.27279853820801,9.29453277587891,3.2999324798584
4,230,4,0,41.0969516266268,-77.999831894524,8.39454078674316,8.40533447265625,11.2853059768677,5.82633113861084,5.50839567184448,2.77920484542847
4,230,5,1,41.09766131,-78.00129104,4.50348091125488,4.50348091125488,7.2696328163147,3.2741494178772,3.35024690628052,4.1517162322998
4,231,1,0,41.0986093213633,-78.0000556825532,4.58716344833374,4.58721303939819,8.69916725158691,0.870254218578339,0.769374072551727,4.86958742141724
4,231,2,0,41.0971102693767,-78.0035879800718,2.40760207176208,2.40760207176208,5.06767559051514,6.65907287597656,7.42186641693115,4.48966932296753
4,231,3,0,41.0971762682785,-78.0014584293715,4.48564052581787,4.48564052581787,6.83200454711914,6.68371391296387,7.7418360710144,3.50199317932129
4,231,4,0,41.0967782465606,-78.0004525033722,7.62295913696289,7.63350343704224,10.6328229904175,6.61219167709351,6.86278295516968,2.95977115631104
4,231,5,1,41.09774919,-78.00143788,4.29400777816772,4.29400777816772,7.05286598205566,3.03510999679565,3.01898694038391,4.3186182975769
4,232,1,0,41.0988933461348,-78.0002593050338,4.77414417266846,4.77414417266846,8.45790863037109,1.05123424530029,0.884267926216125,4.52854347229004
4,232,2,0,41.097222608786,-78.001548844607,3.89895701408386,3.89895701408386,6.15805196762085,6.10609340667725,7.05973815917969,3.65654277801514
4,232,3,0,41.097499637513,-78.0009227134782,6.17069149017334,6.17069149017334,9.159104347229,2.89872288703918,2.89624547958374,4.08093881607056
4,232,4,0,41.0971075243205,-78.0008868396935,6.81886053085327,6.82940483093262,9.52592277526855,5.76822137832642,6.06831550598145,3.35052180290222
4,232,5,1,41.09766457,-78.00123921,4.84623003005981,4.84623003005981,7.72377777099609,3.03297472000122,3.05338740348816,4.19069051742554
4,233,1,0,41.0983252419675,-78.000308599408,4.85068321228027,4.85093402862549,8.9982213973999,1.19399464130402,1.0930655002594,4.86980009078979
4,233,2,0,41.0960197826218,-78.0010952217862,4.68743753433228,4.68743753433228,7.63074827194214,10.1088266372681,12.0811815261841,3.61056447029114
4,233,3,0,41.0984632896654,-78.0015759758048,4.9954137802124,4.9954137802124,8.33104991912842,2.42468523979187,2.35516905784607,3.84901261329651
4,233,4,0,41.0991226139911,-78.0012265720427,6.69652843475342,6.69652843475342,10.5801935195923,2.70157122612,2.59094572067261,3.70395565032959
4,233,5,1,41.09755065,-78.00125649,4.95376968383789,4.95376968383789,7.66698884963989,3.44639825820923,3.58701872825623,4.01886940002441
4,234,1,0,41.0988774405366,-78.0013923163216,6.48000574111938,6.48000574111938,10.2585639953613,2.42628073692322,2.27867245674133,3.92392086982727
4,234,2,0,41.0974997387263,-77.9995208632205,7.34034013748169,7.35113382339478,10.8438138961792,3.82793068885803,3.31119966506958,3.19136357307434
4,234,3,0,41.0967188752782,-78.001697998735,4.35493755340576,4.35493755340576,6.93833112716675,9.64186573028564,11.5818061828613,3.57279825210571
4,234,4,0,41.0973522955264,-77.9991149697862,7.14906454086304,7.15985822677612,10.2508573532104,5.51201200485229,4.9667501449585,2.89393305778503
4,234,5,1,41.0974823,-78.00125649,4.91026639938354,4.91026639938354,7.55776882171631,4.05961132049561,4.42694997787476,3.84494519233704
4,235,1,0,41.0972432875218,-77.9994902173119,7.53891134262085,7.54970502853394,10.632269859314,5.04303741455078,4.56671524047852,3.03043937683105
4,235,2,0,41.097372802114,-78.0022381953607,1.55008506774902,1.55008506774902,3.57327198982239,6.61257553100586,7.77822971343994,4.28139305114746
4,235,3,0,41.0959821899876,-77.9999737008471,4.82823705673218,4.82823705673218,8.11918163299561,9.01024150848389,10.3515720367432,3.69019079208374
4,235,4,0,41.0968188999667,-78.0019175556148,3.32853746414185,3.32853746414185,5.66652154922485,9.13850688934326,11.0144176483154,3.74445414543152
4,235,5,1,41.09736188,-78.00125649,4.89136600494385,4.89136600494385,7.44277095794678,4.7551155090332,5.35095500946045,3.67672443389893
4,236,1,0,41.0984369471207,-77.9998767171655,4.74945878982544,4.74977493286133,8.87973022460938,1.01666378974915,0.91685426235199,4.67089414596558
4,236,2,0,41.0963460103279,-78.003000978252,2.84336161613464,2.84336161613464,5.70331048965454,9.34108638763428,11.2082176208496,4.27896881103516
4,236,3,0,41.0973605210621,-78.0000662417471,8.19095230102539,8.20174598693848,11.486704826355,3.89970922470093,3.48121476173401,3.35258603096008
4,236,4,0,41.0966891551769,-78.0017145810253,4.45602035522461,4.45602035522461,7.14363479614258,10.0602893829346,12.1378307342529,3.60981822013855
4,236,5,1,41.09768409,-78.00155881,3.72673463821411,3.72673463821411,6.25602054595947,3.83327126502991,4.0944504737854,4.20436191558838
4,237,1,0,41.0991849868295,-78.0016396852161,7.06737470626831,7.06737470626831,10.8761529922485,3.83301186561584,3.8754141330719,3.27431988716125
4,237,2,0,41.0991923792315,-78.0022323623823,7.00352478027344,7.00352478027344,10.5764684677124,4.84522676467896,4.81458377838135,2.91026854515076
4,237,3,0,41.0973424799207,-78.001714718918,2.92543649673462,2.92543649673462,5.00720405578613,5.81572198867798,6.68134546279907,3.9934229850769
4,237,4,0,41.09869218168,-78.0008366970513,5.37799501419067,5.37799501419067,9.47854423522949,1.3501158952713,1.17248213291168,4.4314136505127
4,237,5,1,41.09777197,-78.00202958,2.6106915473938,2.6106915473938,5.15859413146973,4.72689819335938,5.1487398147583,4.35066938400269
4,238,1,0,41.0984972886395,-78.0032153980947,5.87874698638916,5.87874698638916,8.81676197052002,5.21145391464233,5.45325756072998,3.47996640205383
4,238,2,0,41.0964692807489,-78.0005157628108,6.78988647460938,6.78988647460938,9.79782295227051,7.47394514083862,8.29103469848633,3.02040219306946
4,238,3,0,41.0987010347513,-78.0009904839817,5.77683544158936,5.77683544158936,9.64640045166016,1.66021919250488,1.47321927547455,4.25511407852173
4,238,4,0,41.0974279226264,-78.0034887275947,2.80623006820679,2.80623006820679,5.48380947113037,6.41839456558228,7.05540227890015,4.34908390045166
4,238,5,1,41.09767107,-78.00205117,2.26453518867493,2.26453518867493,4.70795917510986,5.17774868011475,5.71191310882568,4.35588216781616
4,239,1,0,41.0964932709002,-77.9995683462802,7.56231880187988,7.57286262512207,10.7272291183472,7.26538181304932,7.2158727645874,2.74051690101624
4,239,2,0,41.0989905209938,-77.9986207440835,6.00892686843872,6.01824045181274,9.38127899169922,2.89047312736511,2.40886449813843,3.5740180015564
4,239,3,0,41.0984852535888,-77.9978889326965,8.24051094055176,8.25858974456787,11.7517652511597,4.47858285903931,3.73639607429504,3.06008362770081
4,239,4,0,41.0970415204066,-77.999978112844,8.63742637634277,8.64822006225586,11.6066827774048,5.15435600280762,4.7619481086731,2.87491989135742
4,239,5,1,41.09745972,-77.99945062,7.4787130355835,7.48950672149658,10.7910614013672,4.56061601638794,4.06965732574463,3.05827760696411
4,240,1,0,41.0978225280298,-78.0034123291244,3.44384932518005,3.44384932518005,5.98184108734131,6.19854307174683,6.88456010818481,3.99727511405945
4,240,2,0,41.097171185465,-78.0009387704515,6.27641725540161,6.27641725540161,9.01700019836426,5.2164568901062,5.72685956954956,3.42062306404114
4,240,3,0,41.0981140133315,-78.0005994467513,5.38730144500732,5.38755083084106,9.22134685516357,1.45789456367493,1.32715594768524,4.77822113037109
4,240,4,0,41.0978705457596,-78.0003793969534,5.53541946411133,5.54621315002441,9.43919086456299,1.93077790737152,1.58595776557922,4.73533153533936
4,240,5,1,41.09764504,-78.00174453,3.11998295783997,3.11998295783997,5.52087545394897,4.46756839752197,4.92680835723877,4.17930459976196
4,241,1,0,41.0966906340631,-78.0013575133606,5.32739210128784,5.32739210128784,7.99223804473877,9.13126373291016,10.9377574920654,3.53360414505005
4,241,2,0,41.0988675622629,-78.0006230270604,5.3761682510376,5.3761682510376,9.39706516265869,1.31778919696808,1.14668965339661,4.26352405548096
4,241,3,0,41.098093876079,-78.0032765034099,4.35357713699341,4.35357713699341,6.9482855796814,5.6593542098999,6.10541963577271,3.88417363166809
4,241,4,0,41.0982479624093,-78.0023198487486,3.77103161811829,3.77103161811829,6.42621994018555,4.08867979049683,4.2870659828186,3.84367346763611
4,241,5,1,41.09785008,-78.00161928,3.53145122528076,3.53145122528076,6.06441497802734,3.61406350135803,3.69431138038635,4.40332698822021
4,242,1,0,41.0979075045398,-78.0020631131861,2.73272681236267,2.73272681236267,5.21600914001465,4.43091344833374,4.73958921432495,4.30156087875366
4,242,2,0,41.0987590458661,-78.0019130767951,6.16557836532593,6.16557836532593,9.64037609100342,3.49235033988953,3.46931052207947,3.48108148574829
4,242,3,0,41.0979025831772,-78.0017863918544,3.497074842453,3.497074842453,6.19845104217529,3.42166876792908,3.46666312217712,4.36860132217407
4,242,4,0,41.0975750440209,-78.0029943618109,1.91993761062622,1.91993761062622,4.20108604431152,6.53784227371216,7.26095533370972,4.3478946685791
4,242,5,1,41.09790216,-78.00129968,4.53226757049561,4.53226757049561,7.54691362380981,2.366046667099,2.1706280708313,4.3971962928772
4,243,1,0,41.0972423083934,-78.0015802053872,3.89895701408386,3.89895701408386,6.15805196762085,6.10609340667725,7.05973815917969,3.65654277801514
4,243,2,0,41.0996680800129,-78.0020333160045,5.85399436950684,5.92103433609009,8.93564414978027,4.46504783630371,4.50210523605347,2.93261003494263
4,243,3,0,41.0964541441846,-78.0007730766171,5.98010778427124,5.98010778427124,8.84412002563477,8.50006580352783,9.81628608703613,3.19820833206177
4,243,4,0,41.0978533713643,-77.9992408155511,6.65715408325195,6.66794776916504,10.3741273880005,3.11338019371033,2.6046838760376,3.51668262481689
4,243,5,1,41.0980356,-78.00149403,4.29956340789795,4.29956340789795,7.28889131546021,2.59133434295654,2.47558045387268,4.3710470199585
4,244,1,0,41.0996179443376,-78.0016261607565,6.07974052429199,6.07974052429199,9.42391109466553,4.11536026000977,4.19918346405029,2.94692397117615
4,244,2,0,41.0968941207994,-78.0007686505065,6.883469581604,6.89401340484619,9.79317665100098,6.69901847839355,7.25621223449707,3.32812595367432
4,244,3,0,41.0965951823049,-78.0026324574131,2.66547060012817,2.66547060012817,5.22862815856934,9.72501182556152,11.8199682235718,4.00938892364502
4,244,4,0,41.0982855495708,-78.0007940523392,5.1512246131897,5.1512246131897,8.88356018066406,1.49824368953705,1.30764949321747,4.64753103256226
4,244,5,1,41.0980356,-78.00163656,3.8749942779541,3.8749942779541,6.74057388305664,2.96323680877686,2.88245964050293,4.40283823013306
4,245,1,0,41.0982615728437,-78.002466436618,3.9835205078125,3.9835205078125,6.63705205917358,4.70996904373169,5.07252979278564,3.88565516471863
4,245,2,0,41.0984884944788,-78.0022068836353,4.85649108886719,4.85649108886719,7.76917219161987,3.98941969871521,4.1577000617981,3.65222024917603
4,245,3,0,41.0979358310666,-78.0035656552317,4.49231290817261,4.49231290817261,7.19392728805542,5.78258991241455,6.24190664291382,3.88532423973083
4,245,4,0,41.0966052655317,-78.0013938477731,5.2475962638855,5.2475962638855,8.02826309204102,9.66012668609619,11.6700744628906,3.57251739501953
4,245,5,1,41.09783706,-78.00163656,3.53145122528076,3.53145122528076,6.06441497802734,3.61406350135803,3.69431138038635,4.40332698822021
4,246,1,0,41.0966419015974,-77.9982303290176,5.86474514007568,5.86474514007568,8.67832660675049,8.66033267974854,8.81051349639893,2.82946825027466
4,246,2,0,41.0967299451957,-77.9997186611284,7.95854330062866,7.96908712387085,10.9130430221558,6.47454690933228,6.27096462249756,2.74971985816956
4,246,3,0,41.0966049432599,-77.9996207541974,7.85077095031738,7.86131525039673,10.9095325469971,6.75545501708984,6.58095645904541,2.69783878326416
4,246,4,0,41.0973118180012,-77.9989210375026,7.12003421783447,7.1308274269104,10.1169204711914,5.73318481445312,5.16851282119751,2.7883677482605
4,246,5,1,41.09744988,-77.99934617,7.26822566986084,7.27901935577393,10.6462202072144,4.46065425872803,3.89458012580872,3.03579688072205
4,247,1,0,41.0970251204881,-78.0021617623144,2.22674608230591,2.22674608230591,4.53435134887695,8.40360641479492,10.1340484619141,4.21094989776611
4,247,2,0,41.0968083011291,-77.9991495876061,6.88986968994141,6.90041399002075,9.83082962036133,7.12183046340942,6.74857759475708,2.81865501403809
4,247,3,0,41.0978527694833,-78.0016696393367,3.53145122528076,3.53145122528076,6.06441497802734,3.61406350135803,3.69431138038635,4.40332698822021
4,247,4,0,41.0963249757669,-78.0019872827125,4.24157047271729,4.24157047271729,7.03367805480957,10.7418689727783,13.1792316436768,3.62369108200073
4,247,5,1,41.0973749,-78.00097144,5.7432541847229,5.7432541847229,8.42785930633545,4.09265804290771,4.44214200973511,3.72060418128967
4,248,1,0,41.0981203008378,-78.0028434731829,3.0918140411377,3.0918140411377,5.69387531280518,5.55928134918213,6.05231618881226,4.16806077957153
4,248,2,0,41.0965818487819,-78.0002426368911,7.78219366073608,7.79273796081543,10.9965324401855,6.59833383560181,6.70696687698364,2.83100700378418
4,248,3,0,41.0974546355256,-78.0020837211956,1.78481864929199,1.78481864929199,3.84687519073486,6.22774314880371,7.25670099258423,4.29848670959473
4,248,4,0,41.0959362183086,-78.0016503779242,5.14980173110962,5.14980173110962,8.24393844604492,10.2664823532104,12.5624618530273,3.67549061775208
4,248,5,1,41.09732282,-78.00199071,2.19477319717407,2.19477319717407,4.30113172531128,6.39827823638916,7.46740961074829,4.19271659851074
4,249,1,0,41.0958824515687,-78.0014905960139,5.11889457702637,5.11889457702637,8.20614242553711,10.1636619567871,12.3606767654419,3.68469190597534
4,249,2,0,41.0966247878961,-77.9992716863602,7.22333908081055,7.23388338088989,10.2317962646484,7.0591459274292,6.72125005722046,2.70291662216187
4,249,3,0,41.0981593455691,-77.9989492030517,6.39000558853149,6.39037036895752,10.2352848052979,2.40238451957703,2.06549096107483,3.75601959228516
4,249,4,0,41.0966572338124,-78.0017953346595,4.0731406211853,4.0731406211853,6.76660299301147,10.0871753692627,12.1827745437622,3.68418073654175
4,249,5,1,41.09716454,-78.00006426,8.58849239349365,8.59928607940674,11.7012271881104,4.84884262084961,4.53498649597168,3.08236265182495
4,250,1,0,41.0974588904512,-78.0055613528915,7.33306121826172,7.33306121826172,10.3263607025146,2.81169819831848,2.46880197525024,3.54978013038635
4,250,2,0,41.0966924097287,-78.0042009247024,4.12950134277344,4.12950134277344,6.79397964477539,6.14256525039673,6.74649572372437,3.84145832061768
4,250,3,0,41.0980557266107,-78.0034803297334,5.01115083694458,5.01115083694458,7.8249363899231,5.53481292724609,5.92922687530518,3.81273102760315
4,250,4,0,41.0987418356746,-78.0015116329451,5.86471080780029,5.86471080780029,9.46171188354492,2.47017168998718,2.3628716468811,3.82660126686096
4,250,5,1,41.0977844,-78.00345887,3.93618488311768,3.93618488311768,6.52211332321167,6.0966591835022,6.69503355026245,3.96111917495728
4,251,1,0,41.0981331070969,-78.0027827016716,3.60568022727966,3.60568022727966,6.2408299446106,5.40642786026001,5.84768915176392,4.15436124801636
4,251,2,0,41.0969619888622,-78.0029542968324,2.00482416152954,2.00482416152954,4.38366651535034,8.48497581481934,10.0576238632202,4.41957521438599
