"","SID","CID","Alts","Use","Lat","Long"
"3068",9,9,2,0,41.2455407914312,-77.7707814123216
"3069",9,9,3,0,41.2441673708155,-77.773316198743
"3070",9,9,4,0,41.2444879986993,-77.7702657606685
"3071",9,9,5,1,41.24409805,-77.77139297
"3072",9,9,1,0,41.2453983817633,-77.7726779036518
"3073",9,9,2,0,41.2446657043393,-77.7723520322749
"3074",9,9,3,0,41.2457115090921,-77.7723862204721
"3075",9,9,4,0,41.2463569958421,-77.7719969493437
"3076",9,9,5,1,41.24508321,-77.77305941
"3077",9,9,1,0,41.2421613700872,-77.7723914741705
"3078",9,9,2,0,41.2414886955202,-77.771876191352
"3079",9,9,3,0,41.2443849230531,-77.7738590571361
"3080",9,9,4,0,41.2418590770511,-77.7732977612383
"3081",9,9,5,1,41.24278402,-77.7728521
"3082",10,10,1,0,41.3790380147971,-77.810567007795
"3083",10,10,2,0,41.3803744682755,-77.8101336023189
"3084",10,10,3,0,41.3791038609244,-77.8088163133451
"3085",10,10,4,0,41.3794127570439,-77.810090098775
"3086",10,10,5,1,41.37958603,-77.80947023
"3087",10,10,1,0,41.3783378539656,-77.8090036783143
"3088",10,10,2,0,41.3802546641234,-77.8081354885921
"3089",10,10,3,0,41.3788172568549,-77.808405207981
"3090",10,10,4,0,41.3798287134961,-77.809976132459
"3091",10,10,5,1,41.37960547,-77.8095566
"3092",10,10,1,0,41.3813518684723,-77.8099659545789
"3093",10,10,2,0,41.378617043215,-77.8084591678176
"3094",10,10,3,0,41.3806920641773,-77.809510785074
"3095",10,10,4,0,41.3794687864443,-77.8115491994883
"3096",10,10,5,1,41.3799425,-77.80935793
"3097",10,10,1,0,41.3807323666467,-77.809087809718
"3098",10,10,2,0,41.3801437806716,-77.8091154018788
"3099",10,10,3,0,41.3794390795835,-77.8093300867424
"3100",10,10,4,0,41.3800403785923,-77.8091302466278
"3101",10,10,5,1,41.37979343,-77.80944431
"3102",10,10,1,0,41.3783309582474,-77.8085528388516
"3103",10,10,2,0,41.3784561627141,-77.8094023297675
"3104",10,10,3,0,41.3811338402538,-77.8085645051467
"3105",10,10,4,0,41.3802612428571,-77.8108957626515
"3106",10,10,5,1,41.37979991,-77.80970345
"3107",10,10,1,0,41.3810424720219,-77.8091329980832
"3108",10,10,2,0,41.3799138562973,-77.8093618756672
"3109",10,10,3,0,41.3806422969183,-77.8112887130718
"3110",10,10,4,0,41.3807323672368,-77.8086959516877
"3111",10,10,5,1,41.37985176,-77.80956524
"3112",10,10,1,0,41.3792625409363,-77.8098860169237
"3113",10,10,2,0,41.3809109198789,-77.8098373984529
"3114",10,10,3,0,41.3811410145018,-77.8102894507049
"3115",10,10,4,0,41.379718363502,-77.8089737331731
"3116",10,10,5,1,41.38026333,-77.81121989
"3117",10,10,1,0,41.3782358814492,-77.8112191171334
"3118",10,10,2,0,41.3796826872669,-77.8094588358206
"3119",10,10,3,0,41.378143893203,-77.8107161588042
"3120",10,10,4,0,41.379449750649,-77.8118622122619
"3121",10,10,5,1,41.37945644,-77.81123413
"3122",10,10,1,0,41.3808234982029,-77.8084251976228
"3123",10,10,2,0,41.3809879612173,-77.807975681497
"3124",10,10,3,0,41.3795653601622,-77.8104215799453
"3125",10,10,4,0,41.3788747301722,-77.8087894651878
"3126",10,10,5,1,41.38000732,-77.80932338
"3127",10,10,1,0,41.3796846792407,-77.810527772989
"3128",10,10,2,0,41.3790925369065,-77.8090040843515
"3129",10,10,3,0,41.3805942126968,-77.8077357883679
"3130",10,10,4,0,41.3785294270768,-77.8090289048566
"3131",10,10,5,1,41.3800138,-77.80964298
"3132",10,10,1,0,41.3801870741515,-77.8079114487699
"3133",10,10,2,0,41.3788746765191,-77.809182002508
"3134",10,10,3,0,41.3801122003281,-77.8074582855846
"3135",10,10,4,0,41.3814667044983,-77.8108736027417
"3136",10,10,5,1,41.37989713,-77.80976391
"3137",10,10,1,0,41.3813826528327,-77.8085496599811
"3138",10,10,2,0,41.3813652872925,-77.8097851944914
"3139",10,10,3,0,41.380287431248,-77.8095347839083
"3140",10,10,4,0,41.380369467413,-77.8070316276058
"3141",10,10,5,1,41.38076563,-77.809237
"3142",10,10,1,0,41.3803783633505,-77.8117873523047
"3143",10,10,2,0,41.3809862263217,-77.8100075923642
"3144",10,10,3,0,41.3815577474547,-77.8083481904138
"3145",10,10,4,0,41.3820829644435,-77.8090870257139
"3146",10,10,5,1,41.3806036,-77.80940112
"3147",10,10,1,0,41.3814123251369,-77.8095328822071
"3148",10,10,2,0,41.3809147387951,-77.8064110418074
"3149",10,10,3,0,41.3793343693415,-77.8092104850723
"3150",10,10,4,0,41.3799644989698,-77.8056937833679
"3151",10,10,5,1,41.38038623,-77.80785139
"3152",10,10,1,0,41.3804982286914,-77.8077117023134
"3153",10,10,2,0,41.379590818819,-77.8084861095091
"3154",10,10,3,0,41.3801235120184,-77.8110717476456
"3155",10,10,4,0,41.3788908768491,-77.8093536071403
"3156",10,10,5,1,41.38024064,-77.80947886
"3157",10,10,1,0,41.3792636151744,-77.8086390268585
"3158",10,10,2,0,41.380347822133,-77.8112593810038
"3159",10,10,3,0,41.3815665088353,-77.8102772864608
"3160",10,10,4,0,41.3797436928645,-77.810845976025
"3161",10,10,5,1,41.38027305,-77.80957388
"3162",10,10,1,0,41.3788198598895,-77.8106861381276
"3163",10,10,2,0,41.3786445387243,-77.8104930391493
"3164",10,10,3,0,41.3799007299812,-77.8099180143792
"3165",10,10,4,0,41.3803492990321,-77.8089512373842
"3166",10,10,5,1,41.38012398,-77.80962571
"3167",10,10,1,0,41.3796836726323,-77.8079754523558
"3168",10,10,2,0,41.3803347957602,-77.8115637059247
"3169",10,10,3,0,41.380438157534,-77.8073085302642
"3170",10,10,4,0,41.3818109206346,-77.8098512391497
"3171",10,10,5,1,41.38074618,-77.80951341
"3172",10,10,1,0,41.3805541162296,-77.8082330970321
"3173",10,10,2,0,41.380535931485,-77.8082393369763
"3174",10,10,3,0,41.380528368672,-77.8089555963315
"3175",10,10,4,0,41.3805909923404,-77.808134527842
"3176",10,10,5,1,41.38079155,-77.81004032
"3177",10,10,1,0,41.3811436274306,-77.80873481601
"3178",10,10,2,0,41.3818848498218,-77.8086492519741
"3179",10,10,3,0,41.3807062927797,-77.8077967010633
"3180",10,10,4,0,41.3806155883404,-77.8081095003627
"3181",10,10,5,1,41.38083692,-77.80976391
"3182",10,10,1,0,41.3819744022701,-77.8074395524237
"3183",10,10,2,0,41.3824475052231,-77.8086556030998
"3184",10,10,3,0,41.3807012561388,-77.8099586816383
"3185",10,10,4,0,41.3820750940677,-77.8097546802778
"3186",10,10,5,1,41.3810328,-77.80870598
"3187",10,10,1,0,41.3798255174917,-77.8094268150612
"3188",10,10,2,0,41.3808336707656,-77.8093590600648
"3189",10,10,3,0,41.3795875749895,-77.8095906003384
"3190",10,10,4,0,41.38034603097,-77.8090592735819
"3191",10,10,5,1,41.38086933,-77.80917654
"3192",10,10,1,0,41.3785908313785,-77.8088818947285
"3193",10,10,2,0,41.3790535580666,-77.808869693917
"3194",10,10,3,0,41.3794595228087,-77.8100093242169
"3195",10,10,4,0,41.3806771947306,-77.8115921859939
"3196",10,10,5,1,41.37958469,-77.81035818
"3197",10,10,1,0,41.3811665892322,-77.8090116152481
"3198",10,10,2,0,41.3807446903769,-77.8097513282091
"3199",10,10,3,0,41.3803434657695,-77.8092591193884
"3200",10,10,4,0,41.3821370737904,-77.8108904902125
"3201",10,10,5,1,41.3812412,-77.80943238
"3202",10,10,1,0,41.382147967292,-77.8092358965029
"3203",10,10,2,0,41.3812932414604,-77.8097317280761
"3204",10,10,3,0,41.3795376232471,-77.8091113267208
"3205",10,10,4,0,41.381425736227,-77.8071770111025
"3206",10,10,5,1,41.38089921,-77.80879144
"3207",10,10,1,0,41.3797142319533,-77.8066722417064
"3208",10,10,2,0,41.3796052416741,-77.8100146314579
"3209",10,10,3,0,41.3782255976531,-77.8101029846447
"3210",10,10,4,0,41.3807913988429,-77.8097169881928
"3211",10,10,5,1,41.37952591,-77.80875583
"3212",10,10,1,0,41.3806824214987,-77.8083163881671
"3213",10,10,2,0,41.38162828029,-77.8075611599452
"3214",10,10,3,0,41.3810176877001,-77.8071831743997
"3215",10,10,4,0,41.3798672774952,-77.80981889332
"3216",10,10,5,1,41.38085112,-77.80922585
"3217",10,10,1,0,41.3795837923115,-77.8117997054485
"3218",10,10,2,0,41.3792437845919,-77.8092138975979
"3219",10,10,3,0,41.3783864809544,-77.8092212124523
"3220",10,10,4,0,41.380097515843,-77.811279879308
"3221",10,10,5,1,41.37957954,-77.80960843
"3222",10,10,1,0,41.3776952364988,-77.8093348463715
"3223",10,10,2,0,41.3793142473162,-77.8090804113902
"3224",10,10,3,0,41.3783590579986,-77.8096399713846
"3225",10,10,4,0,41.3798917104526,-77.8108112879684
"3226",10,10,5,1,41.37943047,-77.80967753
"3227",10,10,1,0,41.3801153149808,-77.8084153457223
"3228",10,10,2,0,41.3804876357068,-77.8076616412018
"3229",10,10,3,0,41.3787766366677,-77.8077842489474
"3230",10,10,4,0,41.3812553186506,-77.8073537949645
"3231",10,10,5,1,41.37986256,-77.80838551
"3232",10,10,1,0,41.3796230225707,-77.8070742341407
"3233",10,10,2,0,41.3797146794715,-77.8074082034512
"3234",10,10,3,0,41.3815515310334,-77.80747433034
"3235",10,10,4,0,41.3817743759743,-77.8083710640725
"3236",10,10,5,1,41.38097402,-77.80831429
"3237",10,10,1,0,41.3801701446966,-77.8076642950436
"3238",10,10,2,0,41.3790171188102,-77.8075850424831
"3239",10,10,3,0,41.3807018879292,-77.8074954101466
"3240",10,10,4,0,41.380890660966,-77.8077383671073
"3241",10,10,5,1,41.38011905,-77.80820035
"3242",10,10,1,0,41.3796974150813,-77.808631055803
"3243",10,10,2,0,41.3790817528607,-77.8094463713135
"3244",10,10,3,0,41.3809264893067,-77.8083751800766
"3245",10,10,4,0,41.381911047292,-77.8111127399342
"3246",10,10,5,1,41.3807397,-77.80934066
"3247",10,10,1,0,41.3818190837519,-77.8107556275931
"3248",10,10,2,0,41.3819426493998,-77.8091667975963
"3249",10,10,3,0,41.3816443645529,-77.8089676943026
"3250",10,10,4,0,41.3820612833151,-77.809160309699
"3251",10,10,5,1,41.38079803,-77.81013534
"3252",10,10,1,0,41.3813882459676,-77.8093770603458
"3253",10,10,2,0,41.3814625105738,-77.8118420053355
"3254",10,10,3,0,41.3813811299233,-77.8100210997962
"3255",10,10,4,0,41.3811569730454,-77.8119735301637
"3256",10,10,5,1,41.38086285,-77.81019581
"3257",10,10,1,0,41.3803461839669,-77.8115585408732
"3258",10,10,2,0,41.3808361318251,-77.8087736090377
"3259",10,10,3,0,41.3817023393957,-77.808948361689
"3260",10,10,4,0,41.3813436021148,-77.8114508755353
"3261",10,10,5,1,41.38085637,-77.80986757
"3262",10,10,1,0,41.3798388484847,-77.8085114135406
"3263",10,10,2,0,41.3816292537739,-77.809002368137
"3264",10,10,3,0,41.3803492132263,-77.8075469294859
"3265",10,10,4,0,41.3803416326333,-77.8072823418523
"3266",10,10,5,1,41.38085112,-77.80929707
"3267",10,10,1,0,41.3806989821903,-77.8089299548777
"3268",10,10,2,0,41.3804272245422,-77.8082804017951
"3269",10,10,3,0,41.3787901566525,-77.8082121152918
"3270",10,10,4,0,41.3798414816774,-77.8105362809013
"3271",10,10,5,1,41.37986473,-77.80940112
"3272",10,10,1,0,41.3790043417553,-77.8081141050392
"3273",10,10,2,0,41.3805456464812,-77.8101829103377
"3274",10,10,3,0,41.3801979784617,-77.8078776971293
"3275",10,10,4,0,41.3807975876006,-77.8106776390088
"3276",10,10,5,1,41.37975454,-77.8094875
"3277",10,10,1,0,41.3795454018673,-77.811411062228
"3278",10,10,2,0,41.3802724865473,-77.8087705513296
"3279",10,10,3,0,41.3814454191608,-77.8091465808883
"3280",10,10,4,0,41.3795185241777,-77.8093503243395
"3281",10,10,5,1,41.37974806,-77.80963434
"3282",10,10,1,0,41.3809819674906,-77.812046501715
"3283",10,10,2,0,41.3813377969662,-77.811383931095
"3284",10,10,3,0,41.382061410879,-77.8104072450097
"3285",10,10,4,0,41.3801442211299,-77.8081145922054
"3286",10,10,5,1,41.38045453,-77.8099885
"3287",10,10,1,0,41.3812946440994,-77.8081543349604
"3288",10,10,2,0,41.3826152166296,-77.8087202894262
"3289",10,10,3,0,41.3806096269221,-77.810751932759
"3290",10,10,4,0,41.3797793502105,-77.8075842472136
"3291",10,10,5,1,41.38099247,-77.80919381
"3292",10,10,1,0,41.3805582828641,-77.8107367298653
"3293",10,10,2,0,41.3827496773029,-77.8091285491392
"3294",10,10,3,0,41.3805114033769,-77.8080722940002
"3295",10,10,4,0,41.3824733964551,-77.8100399709816
"3296",10,10,5,1,41.38103136,-77.80957388
"3297",10,10,1,0,41.3814622046571,-77.8080180036877
"3298",10,10,2,0,41.3808787646881,-77.8095926361275
"3299",10,10,3,0,41.3824229244956,-77.809872416727
"3300",10,10,4,0,41.3825268595727,-77.8081134675507
"3301",10,10,5,1,41.38121932,-77.80871009
"3302",10,10,1,0,41.3804379445908,-77.8114039327329
"3303",10,10,2,0,41.3798346972692,-77.8103207016428
"3304",10,10,3,0,41.3799787523894,-77.8074023706456
"3305",10,10,4,0,41.3799414757051,-77.8111665384099
"3306",10,10,5,1,41.37942399,-77.80959116
"3307",10,10,1,0,41.3791619998593,-77.809578366183
"3308",10,10,2,0,41.379498999186,-77.8079212367484
"3309",10,10,3,0,41.3789145663725,-77.8114330206059
"3310",10,10,4,0,41.3786210664114,-77.8110272839287
"3311",10,10,5,1,41.37936566,-77.80954797
"3312",10,10,1,0,41.3799849629639,-77.8117923849353
"3313",10,10,2,0,41.3801510385225,-77.8082679425925
"3314",10,10,3,0,41.3793018301359,-77.8075793916374
"3315",10,10,4,0,41.3803135411124,-77.8077687135109
"3316",10,10,5,1,41.37968325,-77.80989348
"3317",10,10,1,0,41.3800671050896,-77.8110444821098
"3318",10,10,2,0,41.3816428406645,-77.8090135522123
"3319",10,10,3,0,41.3813666354226,-77.8100033749932
"3320",10,10,4,0,41.3806744738385,-77.8096227171006
"3321",10,10,5,1,41.38082396,-77.81031242
"3322",10,10,1,0,41.3808886714849,-77.809285045117
"3323",10,10,2,0,41.3812975461791,-77.8079317046473
"3324",10,10,3,0,41.3799377006186,-77.810216496306
"3325",10,10,4,0,41.3796592625352,-77.8095527481691
"3326",10,10,5,1,41.38047073,-77.80953069
"3327",10,10,1,0,41.3800153556563,-77.8117797174126
"3328",10,10,2,0,41.3786707150222,-77.8109577470815
"3329",10,10,3,0,41.3803629952669,-77.8088822570634
"3330",10,10,4,0,41.3800989989777,-77.8115561317154
"3331",10,10,5,1,41.37977723,-77.80988484
"3332",10,10,1,0,41.3806353191222,-77.8091257867378
"3333",10,10,2,0,41.3797747426906,-77.8094293949937
"3334",10,10,3,0,41.3784065080387,-77.8097993202114
"3335",10,10,4,0,41.3796750437955,-77.8078301481021
"3336",10,10,5,1,41.3797513,-77.80978119
"3337",10,10,1,0,41.381442701098,-77.8087065567898
"3338",10,10,2,0,41.3804193309806,-77.8107255021324
"3339",10,10,3,0,41.3827672110897,-77.8101489854619
"3340",10,10,4,0,41.3814615958988,-77.807670998242
"3341",10,10,5,1,41.38127326,-77.80963178
"3342",10,10,1,0,41.380995103347,-77.8107304925627
"3343",10,10,2,0,41.3818887256244,-77.8078964024967
"3344",10,10,3,0,41.381662266087,-77.8088413185101
"3345",10,10,4,0,41.3808091530668,-77.8084514915344
"3346",10,10,5,1,41.38080776,-77.80894332
"3347",10,10,1,0,41.3808718482183,-77.8099349117878
"3348",10,10,2,0,41.3799971853601,-77.8100486804108
"3349",10,10,3,0,41.3802754258642,-77.8099888066754
"3350",10,10,4,0,41.3807712332403,-77.8070276477702
"3351",10,10,5,1,41.38080776,-77.80879647
"3352",10,10,1,0,41.38147851979,-77.8080379436086
"3353",10,10,2,0,41.3800162241803,-77.8095763218712
"3354",10,10,3,0,41.381495265221,-77.8094007802548
"3355",10,10,4,0,41.382055149082,-77.8097129197963
"3356",10,10,5,1,41.38085799,-77.80951557
"3357",10,10,1,0,41.3806984921312,-77.8073991771788
"3358",10,10,2,0,41.3815359980389,-77.8102356393168
"3359",10,10,3,0,41.3814072949152,-77.8080808013942
"3360",10,10,4,0,41.3805292488518,-77.8113228244967
"3361",10,10,5,1,41.38108483,-77.80915278
"3362",10,10,1,0,41.3810464144075,-77.8078388449875
"3363",10,10,2,0,41.3806149267021,-77.8080952146717
"3364",10,10,3,0,41.3805102289489,-77.8112020885876
"3365",10,10,4,0,41.3820001930181,-77.8101180971
"3366",10,10,5,1,41.38093576,-77.80946375
"3367",10,10,1,0,41.3808145514035,-77.8096447133017
"3368",10,10,2,0,41.3797907835615,-77.8102859034826
"3369",10,10,3,0,41.3810622336054,-77.8092480515047
"3370",10,10,4,0,41.3793254839497,-77.8084724720622
"3371",10,10,5,1,41.38004134,-77.81010295
"3372",10,10,1,0,41.3808185378987,-77.8085896401549
"3373",10,10,2,0,41.3804207745966,-77.8114607404961
"3374",10,10,3,0,41.380706201179,-77.8098451723286
"3375",10,10,4,0,41.3827841399628,-77.810463451148
"3376",10,10,5,1,41.38113668,-77.80993883
"3377",10,10,1,0,41.3824696990572,-77.8114719791099
"3378",10,10,2,0,41.3805311973492,-77.8091348652989
"3379",10,10,3,0,41.3794490066191,-77.8100959598854
"3380",10,10,4,0,41.3809921150678,-77.8117916239862
"3381",10,10,5,1,41.38103946,-77.81035345
"3382",10,10,1,0,41.3813988824343,-77.809305679205
"3383",10,10,2,0,41.3806842944449,-77.8109545680315
"3384",10,10,3,0,41.3804668511767,-77.8090064021604
"3385",10,10,4,0,41.3807584837716,-77.8104881303377
"3386",10,10,5,1,41.38161629,-77.80940328
"3387",10,10,1,0,41.3815841624977,-77.8104612621844
"3388",10,10,2,0,41.3811854601776,-77.808872486468
"3389",10,10,3,0,41.3799644040475,-77.8129574433726
"3390",10,10,4,0,41.378922687221,-77.8121340169732
"3391",10,10,5,1,41.38020986,-77.81061258
"3392",10,10,1,0,41.3801419625177,-77.8076123000049
"3393",10,10,2,0,41.3809642468797,-77.809977169035
"3394",10,10,3,0,41.3810888922927,-77.8088268809288
"3395",10,10,4,0,41.3797192738769,-77.8108155967706
"3396",10,10,5,1,41.38027467,-77.80889365
"3397",11,11,1,0,40.8438809915581,-78.1143267032172
"3398",11,11,2,0,40.8427190258796,-78.1140492265018
"3399",11,11,3,0,40.8437415377881,-78.1154960069708
"3400",11,11,4,0,40.8418189416668,-78.1148168289605
"3401",11,11,5,1,40.84343808,-78.11505595
"3402",11,11,1,0,41.3945665289947,-77.8069228268646
"3403",11,11,2,0,41.3966809792447,-77.8072493403516
"3404",11,11,3,0,41.3961865720099,-77.8055711762107
"3405",11,11,4,0,41.3959795901904,-77.8087266118178
"3406",11,11,5,1,41.39525611,-77.80725237
"3407",11,11,1,0,41.3965601571976,-77.8067572933937
"3408",11,11,2,0,41.3954530329285,-77.8055023552139
"3409",11,11,3,0,41.3963371037244,-77.8064703222254
"3410",11,11,4,0,41.3947715015509,-77.8048979445612
"3411",11,11,5,1,41.39508115,-77.80716599
"3412",11,11,1,0,41.3965724419779,-77.8080697584964
"3413",11,11,2,0,41.3939751965058,-77.8064019876836
"3414",11,11,3,0,41.3945936414432,-77.8061764751243
"3415",11,11,4,0,41.3950046977035,-77.808414142004
"3416",11,11,5,1,41.39497099,-77.8071228
"3417",11,11,1,0,41.3961233052833,-77.8084606268402
"3418",11,11,2,0,41.3942844478521,-77.8062916280036
"3419",11,11,3,0,41.3948047001944,-77.8076602170323
"3420",11,11,4,0,41.3946348165625,-77.8062445918747
"3421",11,11,5,1,41.39523574,-77.80743852
"3422",11,11,1,0,41.3956799715625,-77.8047969187567
"3423",11,11,2,0,41.3962577467417,-77.8072043135557
"3424",11,11,3,0,41.3939769646212,-77.8064680501915
"3425",11,11,4,0,41.393758503638,-77.806903297993
"3426",11,11,5,1,41.39496451,-77.80698459
"3427",11,11,1,0,41.3937031269198,-77.8071917417071
"3428",11,11,2,0,41.3949470401632,-77.8051305094905
"3429",11,11,3,0,41.3949637649055,-77.8066648095424
"3430",11,11,4,0,41.3937043428649,-77.8065026859548
"3431",11,11,5,1,41.39510707,-77.8068032
"3432",11,11,1,0,41.3942278160598,-77.8091683203383
"3433",11,11,2,0,41.3940725844223,-77.8084295575665
"3434",11,11,3,0,41.3945898282204,-77.8087468579523
"3435",11,11,4,0,41.3944159939146,-77.8067195338473
"3436",11,11,5,1,41.3946675,-77.8069413
"3437",11,11,1,0,41.3941083094101,-77.8068117066681
"3438",11,11,2,0,41.3938627287217,-77.8067556067724
"3439",11,11,3,0,41.3936528520112,-77.8057830948324
"3440",11,11,4,0,41.3949011518438,-77.8062324494023
"3441",11,11,5,1,41.39477012,-77.80714871
"3442",11,11,1,0,41.3955792535851,-77.8049492957084
"3443",11,11,2,0,41.3943107449299,-77.8072833328036
"3444",11,11,3,0,41.3939563058456,-77.8073844164952
"3445",11,11,4,0,41.3952909382193,-77.8084590034833
"3446",11,11,5,1,41.39499043,-77.80697595
"3447",11,11,1,0,41.3962122399236,-77.8067936092646
"3448",11,11,2,0,41.3934141439239,-77.8061319922133
"3449",11,11,3,0,41.3952641071066,-77.8077734635758
"3450",11,11,4,0,41.3941435215181,-77.8058223121868
"3451",11,11,5,1,41.39495965,-77.80708825
"3452",11,11,1,0,41.3942612175554,-77.8092863982741
"3453",11,11,2,0,41.3965526353627,-77.807412604246
"3454",11,11,3,0,41.393853172179,-77.8078438132784
"3455",11,11,4,0,41.3947025536418,-77.8066888460172
"3456",11,11,5,1,41.39496289,-77.80708825
"3457",11,11,1,0,41.3949742994436,-77.8044061204304
"3458",11,11,2,0,41.395961003428,-77.8048564241296
"3459",11,11,3,0,41.3951288944232,-77.8049375697073
"3460",11,11,4,0,41.3944664897128,-77.8070300048741
"3461",11,11,5,1,41.39485983,-77.80659947
"3462",11,11,1,0,41.3942344657967,-77.8077476277914
"3463",11,11,2,0,41.3939649037646,-77.8052040026359
"3464",11,11,3,0,41.3962193835303,-77.806815030738
"3465",11,11,4,0,41.3957602600697,-77.8055096343503
"3466",11,11,5,1,41.39483816,-77.80713791
"3467",11,11,1,0,41.3941734826578,-77.8049843660034
"3468",11,11,2,0,41.3953833689853,-77.8085639693548
"3469",11,11,3,0,41.3949920557364,-77.8074246730782
"3470",11,11,4,0,41.3946797483051,-77.8058014252641
"3471",11,11,5,1,41.3950201,-77.80649847
"3472",11,11,1,0,41.3958285456119,-77.8060639685743
"3473",11,11,2,0,41.3943680218071,-77.8061441134189
"3474",11,11,3,0,41.3954855534288,-77.8086725312446
"3475",11,11,4,0,41.3946884990662,-77.8082606370259
"3476",11,11,5,1,41.39501473,-77.80707313
"3477",11,11,1,0,41.395505772342,-77.8048272902888
"3478",11,11,2,0,41.3950332948794,-77.8092623310297
"3479",11,11,3,0,41.3932566123897,-77.8071594369014
"3480",11,11,4,0,41.3947947384992,-77.8049101081646
"3481",11,11,5,1,41.39480139,-77.80690363
"3482",11,11,1,0,41.3940672993089,-77.8087710932254
"3483",11,11,2,0,41.3942640433559,-77.8072931401204
"3484",11,11,3,0,41.3943978501994,-77.8059688220367
"3485",11,11,4,0,41.3955697668952,-77.8082687016702
"3486",11,11,5,1,41.3948738,-77.80713144
"3487",11,11,1,0,41.3953185144661,-77.8069703734318
"3488",11,11,2,0,41.3961421363424,-77.8070073353634
"3489",11,11,3,0,41.3955618093969,-77.8048970926849
"3490",11,11,4,0,41.3952325100248,-77.8084420972258
"3491",11,11,5,1,41.39501149,-77.80710984
"3492",11,11,1,0,41.3953449871613,-77.8092428770943
"3493",11,11,2,0,41.3940143960602,-77.8082735871389
"3494",11,11,3,0,41.3953497445003,-77.8068490978322
"3495",11,11,4,0,41.395871428455,-77.8085403338331
"3496",11,11,5,1,41.39502121,-77.80712712
"3497",11,11,1,0,41.3947917416587,-77.8092489123614
"3498",11,11,2,0,41.3960113640416,-77.8092807082227
"3499",11,11,3,0,41.3940885252735,-77.8071886245487
"3500",11,11,4,0,41.3964398656224,-77.8071862257604
"3501",11,11,5,1,41.39514919,-77.80717894
"3502",11,11,1,0,41.3966991894759,-77.8067557091445
"3503",11,11,2,0,41.3949577059589,-77.806453869023
"3504",11,11,3,0,41.3951526838646,-77.8090515611591
"3505",11,11,4,0,41.394613584995,-77.8073169762995
"3506",11,11,5,1,41.39524315,-77.80724157
"3507",11,11,1,0,41.3949561195684,-77.8061121492914
"3508",11,11,2,0,41.3939682074503,-77.806691869677
"3509",11,11,3,0,41.396135290058,-77.8071801437441
"3510",11,11,4,0,41.3947076023916,-77.8052888442322
"3511",11,11,5,1,41.39561456,-77.80683254
"3512",11,11,1,0,41.3951815693756,-77.805287228678
"3513",11,11,2,0,41.3949638825299,-77.8087480194505
"3514",11,11,3,0,41.3939109768986,-77.8060586221572
"3515",11,11,4,0,41.3945586325813,-77.8087352472067
"3516",11,11,5,1,41.39517673,-77.80717894
"3517",11,11,1,0,41.3951890709912,-77.8080936200158
"3518",11,11,2,0,41.3954404592777,-77.8083902396275
"3519",11,11,3,0,41.395637828365,-77.8078197562881
"3520",11,11,4,0,41.395235694045,-77.807308284822
"3521",11,11,5,1,41.39506333,-77.80716383
"3522",11,11,1,0,41.3948419862015,-77.8063411204269
"3523",11,11,2,0,41.3949723347799,-77.8041544661449
"3524",11,11,3,0,41.3940625889287,-77.8059657915457
"3525",11,11,4,0,41.3945212204872,-77.8053148327908
"3526",11,11,5,1,41.39514832,-77.80643632
"3527",11,11,1,0,41.3939499532171,-77.8091754721516
"3528",11,11,2,0,41.3937815562344,-77.8058095708611
"3529",11,11,3,0,41.394965239049,-77.8070024163738
"3530",11,11,4,0,41.3955340854268,-77.8082502880467
"3531",11,11,5,1,41.39455677,-77.80775316
"3532",11,11,1,0,41.3956603889493,-77.8077532702464
"3533",11,11,2,0,41.3959651342835,-77.8067128223466
"3534",11,11,3,0,41.3951360911407,-77.8081814788099
"3535",11,11,4,0,41.3943427086234,-77.8065838178088
"3536",11,11,5,1,41.39486408,-77.80714007
"3537",11,11,1,0,41.3951353811364,-77.8058389563406
"3538",11,11,2,0,41.3939408636285,-77.8064107401642
"3539",11,11,3,0,41.3955897371754,-77.80929670769
"3540",11,11,4,0,41.3935769796401,-77.8071127333452
"3541",11,11,5,1,41.39483168,-77.80714223
"3542",11,11,1,0,41.3956287133721,-77.8094725292903
"3543",11,11,2,0,41.3937866027896,-77.8078159087322
"3544",11,11,3,0,41.3958634550836,-77.8070452604832
"3545",11,11,4,0,41.3938921994662,-77.809878202159
"3546",11,11,5,1,41.39476658,-77.80793573
"3547",11,11,1,0,41.3939168283885,-77.8076334596827
"3548",11,11,2,0,41.3943956519654,-77.8056441962986
"3549",11,11,3,0,41.3948700492699,-77.8069949067465
"3550",11,11,4,0,41.3953182053452,-77.806496512386
"3551",11,11,5,1,41.39500663,-77.80695004
"3552",11,11,1,0,41.3950229987451,-77.8075186706593
"3553",11,11,2,0,41.3952293463885,-77.8081776862355
"3554",11,11,3,0,41.3961580580267,-77.8075769852767
"3555",11,11,4,0,41.3948823674145,-77.8046096982072
"3556",11,11,5,1,41.39505523,-77.80691117
"3557",11,11,1,0,41.3961425895258,-77.8071951763418
"3558",11,11,2,0,41.3953716343868,-77.8059112036564
"3559",11,11,3,0,41.3946486442988,-77.8055209027593
"3560",11,11,4,0,41.3959854401811,-77.8068825452954
"3561",11,11,5,1,41.39503903,-77.80695652
"3562",11,11,1,0,41.3955294457884,-77.8088451919314
"3563",11,11,2,0,41.3958043942261,-77.8059775337455
"3564",11,11,3,0,41.3953821448513,-77.8079757602672
"3565",11,11,4,0,41.3936162109782,-77.8079784478224
